levelName,direction,setupType,calSource,delayMin,N,targetPct,stopPct,nonePct,avgExtraMfe,distinctDates
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",150,41,29.27,58.54,12.20,74.98,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",155,41,36.59,53.66,9.76,131.30,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",160,41,26.83,65.85,7.32,108.43,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",165,41,26.83,63.41,9.76,119.25,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",170,41,41.46,48.78,9.76,96.88,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",175,41,39.02,48.78,12.20,114.33,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",180,41,39.02,51.22,9.76,96.42,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",185,41,41.46,51.22,7.32,72.38,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",190,41,41.46,51.22,7.32,114.85,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",195,41,36.59,48.78,14.63,108.85,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",200,41,36.59,41.46,21.95,76.92,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",205,41,41.46,39.02,19.51,66.21,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",210,41,36.59,41.46,21.95,93.48,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",215,41,29.27,46.34,24.39,71.77,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",220,41,17.07,56.10,26.83,77.82,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",225,41,21.95,48.78,29.27,60.08,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",230,41,21.95,56.10,21.95,97.58,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",235,41,26.83,43.90,29.27,87.09,41
WR1,SHORT,WR1_FADE_SHORT,"real: stop=32 target=37",240,41,29.27,41.46,29.27,54.06,41
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",0,36,50.00,50.00,0.00,148.56,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",5,36,58.33,41.67,0.00,135.61,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",10,36,47.22,52.78,0.00,122.97,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",15,36,47.22,52.78,0.00,171.22,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",20,36,50.00,50.00,0.00,157.00,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",25,36,44.44,55.56,0.00,156.23,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",30,36,47.22,52.78,0.00,125.40,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",35,36,44.44,55.56,0.00,142.73,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",40,36,61.11,38.89,0.00,155.23,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",45,36,44.44,55.56,0.00,118.88,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",50,36,50.00,50.00,0.00,143.35,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",55,36,41.67,58.33,0.00,146.78,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",60,36,38.89,55.56,5.56,91.54,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",65,36,36.11,58.33,5.56,222.52,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",70,36,55.56,38.89,5.56,168.80,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",75,36,44.44,47.22,8.33,138.17,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",80,36,36.11,55.56,8.33,91.85,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",85,36,41.67,50.00,8.33,144.42,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",90,36,33.33,58.33,8.33,133.33,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",95,36,44.44,47.22,8.33,117.84,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",100,36,30.56,61.11,8.33,208.07,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",105,36,27.78,63.89,8.33,158.07,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",110,36,27.78,63.89,8.33,139.35,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",115,36,47.22,44.44,8.33,135.78,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",120,36,27.78,61.11,11.11,60.92,36
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",125,35,51.43,42.86,5.71,134.67,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",130,35,31.43,60.00,8.57,112.43,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",135,35,54.29,37.14,8.57,101.30,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",140,35,37.14,54.29,8.57,166.13,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",145,35,34.29,57.14,8.57,111.19,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",150,35,42.86,48.57,8.57,112.20,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",155,35,40.00,51.43,8.57,103.45,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",160,35,42.86,48.57,8.57,124.12,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",165,35,34.29,57.14,8.57,88.38,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",170,35,31.43,60.00,8.57,100.52,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",175,35,37.14,54.29,8.57,114.54,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",180,35,40.00,51.43,8.57,128.71,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",185,35,28.57,62.86,8.57,79.47,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",190,35,37.14,54.29,8.57,161.50,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",195,35,42.86,48.57,8.57,107.77,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",200,35,31.43,60.00,8.57,101.23,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",205,35,34.29,51.43,14.29,62.92,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",210,35,31.43,51.43,17.14,49.34,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",215,35,45.71,37.14,17.14,104.92,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",220,35,42.86,37.14,20.00,95.83,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",225,35,42.86,40.00,17.14,79.68,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",230,35,40.00,42.86,17.14,93.77,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",235,35,31.43,51.43,17.14,107.95,35
WS1,LONG,WS1_FADE_LONG,"real: stop=37 target=38",240,35,34.29,45.71,20.00,63.73,35
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",0,19,15.79,10.53,73.68,65.37,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",5,19,26.32,10.53,63.16,81.24,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",10,19,21.05,15.79,63.16,112.39,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",15,19,15.79,21.05,63.16,123.92,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",20,19,10.53,21.05,68.42,163.91,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",25,19,10.53,26.32,63.16,115.41,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",30,19,10.53,15.79,73.68,81.79,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",35,19,10.53,15.79,73.68,152.91,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",40,19,10.53,15.79,73.68,163.66,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",45,19,10.53,15.79,73.68,210.79,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",50,19,10.53,15.79,73.68,147.54,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",55,19,10.53,15.79,73.68,109.66,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",60,19,10.53,15.79,73.68,93.54,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",65,19,10.53,15.79,73.68,97.29,19
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",70,18,11.11,16.67,72.22,120.66,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",75,18,5.56,22.22,72.22,173.70,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",80,18,5.56,16.67,77.78,154.70,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",85,18,5.56,16.67,77.78,213.45,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",90,18,11.11,16.67,72.22,50.79,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",95,18,5.56,16.67,77.78,39.20,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",100,18,11.11,16.67,72.22,26.41,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",105,18,5.56,11.11,83.33,10.45,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",110,18,0.00,11.11,88.89,,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",115,18,0.00,5.56,94.44,,18
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",120,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",125,17,0.00,11.76,88.24,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",130,17,0.00,11.76,88.24,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",135,17,5.88,11.76,82.35,13.49,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",140,17,5.88,11.76,82.35,2.74,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",145,17,5.88,11.76,82.35,5.74,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",150,17,5.88,11.76,82.35,11.49,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",155,17,0.00,11.76,88.24,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",160,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",165,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",170,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",175,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",180,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",185,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",190,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",195,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",200,17,0.00,5.88,94.12,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",205,17,0.00,0.00,100.00,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",210,17,0.00,0.00,100.00,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",215,17,0.00,0.00,100.00,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",220,17,0.00,0.00,100.00,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",225,17,0.00,0.00,100.00,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",230,17,0.00,0.00,100.00,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",235,17,0.00,0.00,100.00,,17
WS2,LONG,WS2_FADE_LONG,"fallback 1x ATR",240,17,0.00,0.00,100.00,,17
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",0,44,56.82,43.18,0.00,143.98,44
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",5,26,46.15,53.85,0.00,204.48,26
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",10,38,47.37,52.63,0.00,130.24,38
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",15,40,45.00,55.00,0.00,133.58,40
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",20,40,40.00,60.00,0.00,134.38,40
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",25,40,35.00,65.00,0.00,136.91,40
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",30,41,41.46,58.54,0.00,140.38,41
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",35,42,40.48,59.52,0.00,168.66,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",40,42,30.95,69.05,0.00,123.37,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",45,42,38.10,61.90,0.00,116.17,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",50,42,47.62,52.38,0.00,132.04,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",55,42,38.10,61.90,0.00,110.72,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",60,42,40.48,59.52,0.00,124.49,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",65,42,35.71,64.29,0.00,116.33,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",70,42,45.24,52.38,2.38,119.88,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",75,42,50.00,50.00,0.00,109.27,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",80,42,42.86,52.38,4.76,148.69,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",85,42,38.10,57.14,4.76,110.77,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",90,42,52.38,45.24,2.38,112.15,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",95,42,33.33,64.29,2.38,122.30,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",100,42,52.38,42.86,4.76,146.58,42
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",105,43,46.51,51.16,2.33,140.01,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",110,43,39.53,58.14,2.33,132.63,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",115,43,44.19,53.49,2.33,119.29,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",120,43,46.51,51.16,2.33,115.90,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",125,43,48.84,46.51,4.65,133.95,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",130,43,34.88,60.47,4.65,118.03,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",135,43,46.51,51.16,2.33,108.03,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",140,43,48.84,46.51,4.65,73.06,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",145,43,39.53,55.81,4.65,142.66,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",150,43,46.51,48.84,4.65,114.92,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",155,43,58.14,37.21,4.65,99.94,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",160,43,51.16,44.19,4.65,111.64,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",165,43,46.51,46.51,6.98,82.36,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",170,43,51.16,41.86,6.98,95.83,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",175,43,44.19,48.84,6.98,68.39,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",180,43,37.21,58.14,4.65,67.33,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",185,43,48.84,44.19,6.98,99.25,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",190,43,48.84,44.19,6.98,123.75,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",195,43,41.86,53.49,4.65,69.64,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",200,43,51.16,44.19,4.65,59.84,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",205,43,34.88,60.47,4.65,74.12,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",210,43,51.16,39.53,9.30,92.75,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",215,43,37.21,51.16,11.63,100.88,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",220,43,32.56,55.81,11.63,108.38,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",225,43,39.53,48.84,11.63,87.44,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",230,43,37.21,51.16,11.63,88.13,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",235,43,37.21,51.16,11.63,53.95,43
MPP,LONG,MPP_FADE_LONG,"real: stop=32 target=37",240,43,32.56,53.49,13.95,49.80,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",0,44,40.91,59.09,0.00,260.17,44
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",5,28,46.43,53.57,0.00,257.83,28
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",10,39,51.28,48.72,0.00,239.60,39
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",15,40,52.50,47.50,0.00,161.46,40
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",20,40,52.50,47.50,0.00,267.24,40
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",25,40,62.50,37.50,0.00,209.00,40
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",30,41,53.66,46.34,0.00,195.73,41
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",35,42,57.14,42.86,0.00,167.26,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",40,42,57.14,42.86,0.00,187.20,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",45,42,52.38,47.62,0.00,178.35,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",50,42,47.62,52.38,0.00,179.63,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",55,42,54.76,45.24,0.00,215.30,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",60,42,47.62,52.38,0.00,172.80,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",65,42,61.90,38.10,0.00,152.40,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",70,42,50.00,47.62,2.38,169.67,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",75,42,50.00,50.00,0.00,115.27,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",80,42,45.24,50.00,4.76,155.08,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",85,42,54.76,40.48,4.76,185.22,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",90,42,45.24,52.38,2.38,116.64,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",95,42,57.14,38.10,4.76,171.98,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",100,42,33.33,61.90,4.76,171.64,42
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",105,43,44.19,51.16,4.65,154.97,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",110,43,53.49,44.19,2.33,121.96,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",115,43,39.53,55.81,4.65,123.93,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",120,43,44.19,53.49,2.33,149.88,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",125,43,37.21,58.14,4.65,126.58,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",130,43,46.51,48.84,4.65,131.09,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",135,43,39.53,58.14,2.33,116.96,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",140,43,34.88,58.14,6.98,116.93,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",145,43,51.16,44.19,4.65,111.82,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",150,43,46.51,48.84,4.65,102.58,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",155,43,32.56,62.79,4.65,96.23,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",160,43,39.53,55.81,4.65,93.50,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",165,43,39.53,53.49,6.98,98.21,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",170,43,39.53,53.49,6.98,67.25,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",175,43,46.51,46.51,6.98,72.16,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",180,43,53.49,39.53,6.98,89.64,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",185,43,39.53,53.49,6.98,101.99,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",190,43,44.19,48.84,6.98,86.67,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",195,43,41.86,51.16,6.98,81.65,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",200,43,39.53,55.81,4.65,70.44,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",205,43,58.14,34.88,6.98,85.40,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",210,43,37.21,53.49,9.30,73.44,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",215,43,46.51,41.86,11.63,90.58,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",220,43,48.84,39.53,11.63,97.77,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",225,43,46.51,41.86,11.63,78.46,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",230,43,46.51,41.86,11.63,84.36,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",235,43,46.51,41.86,11.63,76.63,43
MPP,SHORT,MPP_FADE_SHORT,"real: stop=37 target=38",240,43,53.49,32.56,13.95,74.75,43
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",0,18,27.78,66.67,5.56,180.45,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",5,18,44.44,44.44,11.11,200.91,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",10,18,44.44,44.44,11.11,130.50,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",15,18,44.44,44.44,11.11,176.25,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",20,18,44.44,44.44,11.11,129.34,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",25,18,44.44,44.44,11.11,131.31,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",30,18,33.33,55.56,11.11,198.50,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",35,18,38.89,50.00,11.11,111.61,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",40,18,55.56,33.33,11.11,151.13,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",45,18,38.89,50.00,11.11,101.96,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",50,18,55.56,33.33,11.11,119.70,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",55,18,33.33,55.56,11.11,115.04,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",60,18,38.89,50.00,11.11,64.32,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",65,18,55.56,38.89,5.56,61.92,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",70,18,38.89,50.00,11.11,75.11,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",75,18,38.89,50.00,11.11,123.04,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",80,18,27.78,61.11,11.11,102.85,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",85,18,44.44,44.44,11.11,116.69,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",90,18,61.11,33.33,5.56,65.57,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",95,18,27.78,61.11,11.11,75.50,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",100,18,38.89,50.00,11.11,57.64,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",105,18,38.89,50.00,11.11,59.43,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",110,18,38.89,44.44,16.67,43.25,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",115,18,27.78,50.00,22.22,85.00,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",120,18,38.89,44.44,16.67,73.54,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",125,18,38.89,44.44,16.67,72.86,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",130,18,38.89,44.44,16.67,68.82,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",135,18,27.78,50.00,22.22,62.80,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",140,18,27.78,50.00,22.22,106.60,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",145,18,22.22,61.11,16.67,86.88,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",150,18,33.33,38.89,27.78,74.96,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",155,18,22.22,61.11,16.67,87.31,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",160,18,33.33,50.00,16.67,68.38,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",165,18,38.89,44.44,16.67,81.71,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",170,18,38.89,44.44,16.67,98.96,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",175,18,44.44,38.89,16.67,77.59,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",180,18,38.89,44.44,16.67,68.68,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",185,18,50.00,33.33,16.67,67.31,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",190,18,27.78,55.56,16.67,97.90,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",195,18,33.33,50.00,16.67,91.96,18
MR1,SHORT,MR1_FADE_SHORT,"real: stop=37 target=41",200,17,41.18,41.18,17.65,56.64,17
