swing_width,type,pivot_date,pivot_month,pivot_session,confluence_bucket,touchVolZ,breakVolZ,dormancy_hours,dormancy_bucket,broken,mfe_pts,mfe_atr,break_date,break_month
3,HIGH,2026-06-22,2026-06,RTH,2+,0.3474,1.0626,8.68,LONG,1,7.5000,0.0146,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,1.2010,-0.3120,10.72,LONG,1,594.0000,1.1601,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,0.1010,0.0950,0.30,SHORT,1,7.5000,0.0146,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,0,0.2258,-0.3293,0.43,MEDIUM,1,622.0000,1.2148,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,-0.5686,0.2524,9.33,LONG,1,29.7500,0.0581,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,0.5487,0.0012,0.13,SHORT,1,41.2500,0.0806,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,-0.2022,0.0758,11.65,LONG,1,609.5000,1.1904,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,1.2682,0.1663,0.17,SHORT,1,41.2500,0.0806,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,-0.0570,0.1565,0.20,SHORT,1,609.5000,1.1904,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,1.6793,-0.0409,13.47,LONG,1,63.0000,0.1230,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,0.3181,0.0819,0.15,SHORT,1,609.5000,1.1904,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,-0.1749,0.8912,0.77,MEDIUM,1,7.5000,0.0146,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,3.8137,0.1364,0.95,MEDIUM,1,594.0000,1.1601,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,0.4744,0.6261,0.15,SHORT,1,594.0000,1.1601,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.1931,0.6415,11.00,LONG,1,91.7500,0.1792,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,0.5051,-0.1111,15.75,LONG,1,877.7500,1.7143,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,0.1675,-0.0403,0.35,MEDIUM,1,91.7500,0.1792,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.6034,-0.1654,0.43,MEDIUM,1,662.0000,1.2929,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,-0.2682,-0.5254,12.58,LONG,1,78.2500,0.1528,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,0.9341,-0.5362,0.12,SHORT,1,622.5000,1.2158,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.2385,-0.3940,0.13,SHORT,1,662.0000,1.2929,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.4862,-0.4577,0.30,SHORT,1,102.7500,0.2007,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,-0.1774,-0.4123,11.92,LONG,1,716.7500,1.3999,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,-0.0963,-0.3377,0.12,SHORT,1,903.5000,1.7646,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.3613,-0.2194,12.07,LONG,1,141.2500,0.2759,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.1456,-0.2384,0.15,SHORT,1,903.5000,1.7646,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,0,-0.4912,-0.4741,0.63,MEDIUM,1,788.2500,1.5395,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,0,1.5770,-0.3606,13.20,LONG,1,96.5000,0.1885,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,0,-0.5700,-0.8193,0.15,SHORT,1,96.5000,0.1885,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,0.0032,-0.7072,0.40,MEDIUM,1,913.7500,1.7846,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,-0.5734,-0.6968,0.42,MEDIUM,1,78.2500,0.1528,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,-0.8745,-0.7880,1.83,MEDIUM,1,807.2500,1.5766,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.7191,-0.7069,0.17,SHORT,1,88.0000,0.1719,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.3551,-0.8509,0.70,MEDIUM,1,778.7500,1.5210,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.8255,-0.7102,0.65,MEDIUM,1,99.7500,0.1948,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.8472,-0.3043,0.85,MEDIUM,1,789.0000,1.5410,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,0.0375,-0.4636,2.53,MEDIUM,1,42.7500,0.0835,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.7487,-0.9358,3.00,LONG,1,821.2500,1.6040,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,-0.6861,-0.6140,2.68,LONG,1,56.7500,0.1108,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,-0.9031,-0.6505,3.52,LONG,1,837.5000,1.6357,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,0.1356,-0.7711,2.63,MEDIUM,1,34.2500,0.0669,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,2+,0.2482,-0.7288,0.28,SHORT,1,837.5000,1.6357,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,-0.9978,-0.8869,0.38,MEDIUM,1,47.0000,0.0918,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,-1.0958,-0.3330,0.50,MEDIUM,1,65.0000,0.1270,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.2569,-0.2036,1.05,MEDIUM,1,789.0000,1.5410,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,0,-0.9089,-0.4611,1.22,MEDIUM,1,65.0000,0.1270,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,0.0061,-0.5414,1.35,MEDIUM,1,778.7500,1.5210,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.7430,-0.3925,0.13,SHORT,1,772.2500,1.5083,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.1795,-0.3967,0.27,SHORT,1,65.0000,0.1270,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.0488,-0.8717,2.07,MEDIUM,1,915.5000,1.7880,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,-0.2490,-0.2998,77.33,LONG,0,,,,
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,-0.6586,-0.8681,1.90,MEDIUM,0,,,,
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,-0.6498,-0.7870,0.17,SHORT,0,,,,
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,-0.6111,0.5824,0.15,SHORT,0,,,,
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,1.9344,0.1531,6.17,LONG,0,,,,
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,-0.0692,0.4077,7.60,LONG,0,,,,
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,0.6450,-0.1628,0.13,SHORT,0,,,,
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,-0.5984,0.2628,0.17,SHORT,0,,,,
3,HIGH,2026-06-22,2026-06,RTH,2+,-0.6647,-0.6856,0.20,SHORT,1,110.7500,0.2163,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,0,-0.7585,-0.7749,0.43,MEDIUM,1,807.7500,1.5776,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.2932,-0.8201,0.17,SHORT,1,110.7500,0.2163,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.7026,-0.8147,0.43,MEDIUM,1,931.2500,1.8188,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.5403,-0.5992,14.90,LONG,1,131.5000,0.2568,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-1.1275,-0.6203,0.12,SHORT,1,931.2500,1.8188,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.4663,-0.8385,0.28,SHORT,1,65.0000,0.1270,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.7182,-0.7008,0.37,MEDIUM,1,816.2500,1.5942,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,1,-0.7519,-0.5903,0.15,SHORT,1,107.7500,0.2104,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.7044,-0.5452,0.42,MEDIUM,1,943.2500,1.8422,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,0.2702,-0.3999,1.38,MEDIUM,1,47.0000,0.0918,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,RTH,2+,-0.5150,-0.0881,0.12,SHORT,1,47.0000,0.0918,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,RTH,1,-0.2825,-0.1774,1.55,MEDIUM,1,898.0000,1.7539,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,1.4894,-0.5412,4.33,LONG,1,7.5000,0.0146,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,-0.5098,-0.3808,5.62,LONG,1,927.0000,1.8105,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,-0.0723,-0.1287,0.13,SHORT,1,927.0000,1.8105,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,-0.0369,-0.3786,0.33,MEDIUM,1,7.5000,0.0146,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,-0.5443,-0.5599,0.33,MEDIUM,1,934.5000,1.8252,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,-0.4655,-0.5185,0.17,SHORT,1,934.5000,1.8252,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,-0.3016,-0.4166,0.85,MEDIUM,1,32.0000,0.0625,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,-0.6934,-0.5416,0.20,SHORT,1,899.0000,1.7558,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,-0.5817,-0.7596,0.12,SHORT,1,32.0000,0.0625,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,-0.5022,0.3007,0.18,SHORT,1,934.5000,1.8252,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,-0.5227,-0.2258,1.17,MEDIUM,1,934.5000,1.8252,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,0.0917,-0.8455,0.18,SHORT,1,934.5000,1.8252,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,1.4252,-0.1115,3.07,LONG,1,870.0000,1.6992,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,0,0.1785,-0.2369,0.20,SHORT,1,949.2500,1.8540,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,-0.4268,-0.3691,0.32,SHORT,1,887.5000,1.7334,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,0.0325,-0.0898,3.32,LONG,1,31.5000,0.0615,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,1.0800,-0.5494,0.33,MEDIUM,1,943.2500,1.8422,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,-0.5616,0.2294,3.83,LONG,1,48.0000,0.0937,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,1.9604,-0.2133,3.87,LONG,1,929.2500,1.8149,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,-0.2077,-0.0357,0.13,SHORT,1,927.5000,1.8115,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,0.5042,-0.5897,0.15,SHORT,1,932.0000,1.8203,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,-0.6589,-0.4198,0.45,MEDIUM,1,48.0000,0.0937,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,0,-0.5913,-0.4726,0.57,MEDIUM,1,943.7500,1.8432,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,-0.4333,-0.5457,0.13,SHORT,1,48.0000,0.0937,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,-0.2353,-0.2667,0.13,SHORT,1,940.2500,1.8364,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,0.1644,-0.0705,0.22,SHORT,1,48.0000,0.0937,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,0.6639,-0.2003,0.58,MEDIUM,1,915.5000,1.7880,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,0.1334,-0.1200,0.22,SHORT,1,61.0000,0.1191,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,0,-0.1775,-0.3333,1.15,MEDIUM,1,31.5000,0.0615,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,0,1.6963,0.2983,25.35,LONG,1,836.2500,1.6333,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,0,0.6804,0.2612,90.27,LONG,1,118.5000,0.2314,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,0.4352,0.6199,24.32,LONG,1,97.0000,0.1894,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,0,-0.2034,1.0357,8.58,LONG,1,884.5000,1.7275,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,-0.2348,0.2375,2.10,MEDIUM,1,968.0000,1.8906,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,0.6826,0.1637,0.15,SHORT,1,968.0000,1.8906,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,0.0795,0.0684,0.13,SHORT,1,959.5000,1.8740,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,0.5200,0.0758,1.80,MEDIUM,1,931.0000,1.8183,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,0,1.6227,1.7113,25.42,LONG,1,855.5000,1.6709,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,0,4.1323,0.9187,92.25,LONG,1,788.2500,1.5395,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,0,2.0850,0.4238,0.37,MEDIUM,1,775.5000,1.5146,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,0,0.2345,-0.0567,0.33,MEDIUM,1,1.7500,0.0034,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,-0.2646,-0.1362,27.30,LONG,1,823.7500,1.6088,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,-0.1389,-0.1698,27.22,LONG,1,794.0000,1.5507,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,0,0.9141,-0.1537,0.68,MEDIUM,1,775.5000,1.5146,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,1.6787,0.9639,27.57,LONG,1,738.0000,1.4414,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,0,1.9404,1.0278,27.37,LONG,1,39.0000,0.0762,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,0.5773,1.2500,0.12,SHORT,1,738.0000,1.4414,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,1.9859,1.5323,0.13,SHORT,1,729.0000,1.4238,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,2+,2.6484,1.6185,0.12,SHORT,1,729.0000,1.4238,2026-06-22,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,0,0.7698,1.9340,0.30,SHORT,1,41.7500,0.0815,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,1,3.5400,1.7685,27.60,LONG,1,716.5000,1.3994,2026-06-22,2026-06
3,LOW,2026-06-22,2026-06,GLOBEX,0,0.8204,1.7721,147.90,LONG,1,720.7500,1.3572,2026-06-23,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,1.3504,2.1606,118.85,LONG,1,67.0000,0.1309,2026-06-22,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,1.9008,0.7279,0.72,MEDIUM,1,715.5000,1.3473,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,1.8087,0.6224,0.73,MEDIUM,1,727.5000,1.3699,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,-0.0309,0.4573,0.20,SHORT,1,731.7500,1.3779,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,4.0744,2.0531,120.02,LONG,1,691.5000,1.3021,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,1.6310,0.9015,125.80,LONG,1,653.2500,1.2301,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,0.7423,0.8918,0.23,SHORT,1,649.0000,1.2220,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,2.1778,1.2406,128.88,LONG,1,540.5000,1.0177,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,0.3556,1.4388,426.43,LONG,1,563.2500,1.0606,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,0.7616,3.0549,128.02,LONG,1,509.7500,0.9598,2026-06-23,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,-0.0449,-0.0502,1.50,MEDIUM,1,21.0000,0.0342,2026-06-30,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,2+,0.9437,1.2175,0.13,SHORT,1,15.5000,0.0253,2026-06-30,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,0.6680,2.6167,1.30,MEDIUM,1,78.2500,0.1276,2026-06-30,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,2.9816,0.9923,93.18,LONG,1,115.5000,0.1884,2026-06-30,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,0,1.1840,1.4151,26.70,LONG,1,120.2500,0.1961,2026-06-30,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,0,0.0443,-0.0376,0.18,SHORT,1,132.0000,0.2153,2026-06-30,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,-0.1971,0.6376,27.25,LONG,1,156.5000,0.2552,2026-06-30,2026-06
3,HIGH,2026-06-22,2026-06,GLOBEX,1,0.4699,0.3655,0.28,SHORT,1,159.7500,0.2605,2026-06-30,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,3.5877,0.7605,112.17,LONG,1,171.2500,0.2793,2026-06-30,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,1.2306,0.1442,0.78,MEDIUM,1,233.0000,0.3800,2026-06-30,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,0.1842,2.4024,151.85,LONG,1,266.0000,0.4338,2026-06-30,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,0.5848,3.5786,124.92,LONG,1,294.5000,0.4803,2026-06-30,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,0.0683,1.0875,126.25,LONG,1,313.2500,0.5109,2026-06-30,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,0.2427,1.3361,0.15,SHORT,1,313.2500,0.5109,2026-06-30,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,3.8102,1.7492,126.77,LONG,1,21.0000,0.0377,2026-06-25,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,3.2152,2.1445,127.85,LONG,1,87.7500,0.1577,2026-06-25,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,2.6461,2.4038,129.62,LONG,1,65.5000,0.1213,2026-06-24,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,1.6575,2.3363,132.15,LONG,1,477.5000,0.8991,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,2.9968,2.6152,424.77,LONG,1,91.2500,0.1690,2026-06-24,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,4.1143,1.7755,424.98,LONG,1,412.2500,0.7763,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,2.4020,2.6282,0.12,SHORT,1,432.2500,0.8139,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,2.7551,3.1317,130.65,LONG,1,163.2500,0.3023,2026-06-24,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,5.2200,2.0211,0.17,SHORT,1,412.2500,0.7763,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,4.4180,2.3646,0.20,SHORT,1,8.7500,0.0165,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,4.2378,0.7477,0.17,SHORT,1,10.5000,0.0198,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,0.4650,3.4835,425.43,LONG,1,408.0000,0.7683,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,0.1280,1.5725,617.12,LONG,1,43.0000,0.0810,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,2.0695,2.9087,620.85,LONG,1,365.2500,0.6878,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,0.5698,1.1746,0.60,MEDIUM,1,163.2500,0.3023,2026-06-24,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,0.4529,1.6443,0.75,MEDIUM,1,418.5000,0.7880,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,0.8407,1.2007,0.62,MEDIUM,1,10.5000,0.0198,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,1.4249,1.6247,0.60,MEDIUM,1,391.7500,0.7377,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,0.7752,1.3041,0.58,MEDIUM,1,10.5000,0.0198,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,2.9348,2.0248,0.68,MEDIUM,1,45.5000,0.0857,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,2.0775,1.9322,0.62,MEDIUM,1,372.5000,0.7014,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,2.9373,1.8692,0.13,SHORT,1,35.5000,0.0668,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,1.7745,2.6853,619.60,LONG,1,64.7500,0.1219,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,1.7745,2.6853,0.80,MEDIUM,1,357.5000,0.6732,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,9.0369,1.2800,425.12,LONG,1,231.0000,0.4350,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,1.1562,1.6019,426.25,LONG,1,136.5000,0.2570,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,2+,3.9005,2.1266,425.37,LONG,1,194.2500,0.3658,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,1.9280,2.2633,330.82,LONG,1,174.5000,0.3286,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,3.0856,1.8946,0.67,MEDIUM,1,229.0000,0.4312,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,2.5323,1.5726,425.80,LONG,1,168.5000,0.3173,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,2+,3.8304,1.0719,0.43,MEDIUM,1,194.2500,0.3658,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,1.0539,1.5454,331.08,LONG,1,194.7500,0.3667,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,2.5885,1.2885,0.12,SHORT,1,194.7500,0.3667,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,1.3009,1.0544,0.42,MEDIUM,1,226.2500,0.4260,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,1.5001,1.2378,0.38,MEDIUM,1,168.5000,0.3173,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,1.4145,1.5973,0.45,MEDIUM,1,147.2500,0.2773,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,0.8308,1.0505,427.38,LONG,1,259.2500,0.4882,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,0.7361,2.9388,621.83,LONG,1,303.5000,0.5715,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,3.2506,0.2425,622.73,LONG,1,321.7500,0.6058,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,4.4834,0.2521,426.88,LONG,1,85.5000,0.1610,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,0,0.4488,1.2572,1.58,MEDIUM,1,139.7500,0.2631,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,2.6220,0.4556,0.67,MEDIUM,1,153.2500,0.2886,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,2.0968,0.6378,622.95,LONG,1,278.5000,0.5244,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,0.7424,0.7794,0.67,MEDIUM,1,294.5000,0.5545,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,0.7427,0.8442,0.27,SHORT,1,148.2500,0.2792,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,1,1.5069,0.0565,0.13,SHORT,1,294.5000,0.5545,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,1.2708,-0.0490,0.45,MEDIUM,1,121.0000,0.2278,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,0.5035,0.3136,0.18,SHORT,1,278.5000,0.5244,2026-06-23,2026-06
3,LOW,2026-06-23,2026-06,GLOBEX,0,0.2684,0.6720,0.53,MEDIUM,1,271.5000,0.5112,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,0.4008,1.2446,1.30,MEDIUM,1,171.2500,0.3225,2026-06-23,2026-06
3,HIGH,2026-06-23,2026-06,GLOBEX,1,0.4723,0.8045,0.12,SHORT,1,165.0000,0.3107,2026-06-23,2026-06
