swing_width,type,pivot_date,pivot_session,confluence_bucket,break_date,break_month,touchVolZ,breakVolZ,mfe_pts,mfe_atr
3,LOW,2025-12-23,GLOBEX,2+,2025-12-23,2025-12,2.3423,0.1043,1.0000,0.0035
5,LOW,2025-12-23,GLOBEX,2+,2025-12-23,2025-12,2.3423,0.1442,1.0000,0.0035
3,HIGH,2026-04-27,GLOBEX,2+,2026-04-28,2026-04,-0.2937,0.3362,1.2500,0.0036
5,HIGH,2026-04-27,GLOBEX,2+,2026-04-28,2026-04,-0.2937,0.2637,1.2500,0.0036
3,LOW,2026-07-08,RTH,2+,2026-07-13,2026-07,-0.4713,0.2086,1.7500,0.0036
3,LOW,2026-07-13,GLOBEX,0,2026-07-13,2026-07,5.9340,2.3862,1.7500,0.0036
3,HIGH,2026-08-12,RTH,1,2026-08-12,2026-08,-0.3355,-0.9453,1.7500,0.0036
5,HIGH,2026-08-12,RTH,1,2026-08-12,2026-08,-0.3355,-0.6051,1.7500,0.0036
3,LOW,2026-09-04,RTH,0,2026-09-04,2026-09,-0.9971,-0.2135,1.0000,0.0036
5,LOW,2026-09-04,RTH,0,2026-09-04,2026-09,-0.9971,-0.3542,1.0000,0.0036
3,LOW,2026-03-02,GLOBEX,1,2026-03-02,2026-03,2.4736,2.1283,1.5000,0.0036
5,LOW,2026-03-02,GLOBEX,1,2026-03-02,2026-03,2.4736,1.8933,1.5000,0.0036
3,HIGH,2026-06-09,RTH,0,2026-06-09,2026-06,2.2024,1.1384,1.5000,0.0036
3,HIGH,2026-06-09,GLOBEX,0,2026-06-09,2026-06,1.0291,1.7110,1.5000,0.0036
5,HIGH,2026-06-09,RTH,0,2026-06-09,2026-06,2.2024,1.8937,1.5000,0.0036
3,HIGH,2026-07-23,RTH,0,2026-07-23,2026-07,0.1149,-0.1153,1.7500,0.0037
3,HIGH,2026-07-23,RTH,0,2026-07-23,2026-07,0.6276,0.1926,1.7500,0.0037
3,HIGH,2026-07-23,GLOBEX,0,2026-07-23,2026-07,0.2843,0.1466,1.7500,0.0037
5,HIGH,2026-07-23,RTH,0,2026-07-23,2026-07,0.6276,0.3306,1.7500,0.0037
5,HIGH,2026-07-23,GLOBEX,0,2026-07-23,2026-07,0.2843,0.2554,1.7500,0.0037
3,LOW,2025-12-05,RTH,2+,2025-12-05,2025-12,0.9852,0.5506,1.5000,0.0037
3,LOW,2025-12-24,GLOBEX,2+,2025-12-24,2025-12,-0.0633,-0.7719,1.0000,0.0037
3,LOW,2025-12-24,GLOBEX,2+,2025-12-24,2025-12,-1.5329,-0.7069,1.0000,0.0037
5,LOW,2025-12-24,GLOBEX,2+,2025-12-24,2025-12,-0.0633,-0.7935,1.0000,0.0037
3,HIGH,2026-02-16,GLOBEX,0,2026-02-16,2026-02,0.0257,-0.2837,1.5000,0.0037
5,HIGH,2026-02-16,GLOBEX,0,2026-02-16,2026-02,0.0257,-0.2976,1.5000,0.0037
3,LOW,2026-02-17,GLOBEX,2+,2026-02-17,2026-02,-0.8068,-0.4255,1.5000,0.0037
3,HIGH,2025-12-30,RTH,2+,2025-12-30,2025-12,-0.5674,-0.3805,1.0000,0.0037
3,HIGH,2026-02-13,RTH,1,2026-02-13,2026-02,0.1243,-0.4448,1.5000,0.0038
5,HIGH,2026-02-13,RTH,1,2026-02-13,2026-02,0.1243,-0.4774,1.5000,0.0038
3,HIGH,2026-03-06,RTH,0,2026-03-06,2026-03,-0.5019,-0.1621,1.5000,0.0038
3,HIGH,2026-03-06,RTH,0,2026-03-06,2026-03,0.3853,-0.2164,1.5000,0.0038
5,HIGH,2026-03-06,RTH,0,2026-03-06,2026-03,-0.5019,0.0450,1.5000,0.0038
5,HIGH,2026-03-06,RTH,0,2026-03-06,2026-03,0.3853,-0.1585,1.5000,0.0038
3,HIGH,2026-05-11,RTH,0,2026-05-11,2026-05,-0.5226,-0.4765,1.2500,0.0038
3,LOW,2026-04-16,RTH,1,2026-04-16,2026-04,0.9809,0.1445,1.5000,0.0039
3,HIGH,2026-08-17,RTH,2+,2026-08-17,2026-08,-0.0567,-0.6430,1.7500,0.0039
5,HIGH,2026-08-17,RTH,2+,2026-08-17,2026-08,-0.0567,-0.6495,1.7500,0.0039
3,LOW,2026-04-17,GLOBEX,0,2026-04-17,2026-04,-0.9813,-0.7309,1.5000,0.0040
3,HIGH,2025-11-26,GLOBEX,0,2025-11-26,2025-11,0.0140,-0.5302,1.7500,0.0040
3,HIGH,2025-11-26,GLOBEX,0,2025-11-26,2025-11,-0.3532,-0.2628,1.7500,0.0040
5,HIGH,2025-11-26,GLOBEX,0,2025-11-26,2025-11,0.0140,-0.3504,1.7500,0.0040
5,HIGH,2025-11-26,GLOBEX,0,2025-11-26,2025-11,-0.3532,-0.5150,1.7500,0.0040
3,HIGH,2026-08-18,GLOBEX,1,2026-08-18,2026-08,-0.2169,0.1072,1.7500,0.0040
5,HIGH,2026-08-18,GLOBEX,1,2026-08-18,2026-08,-0.2169,0.1158,1.7500,0.0040
3,HIGH,2026-06-30,GLOBEX,1,2026-06-30,2026-06,0.2379,-0.4346,2.5000,0.0041
3,LOW,2026-06-30,GLOBEX,1,2026-06-30,2026-06,0.3706,-0.4952,2.5000,0.0041
3,LOW,2026-06-30,GLOBEX,1,2026-06-30,2026-06,0.5049,-0.3334,2.5000,0.0041
3,LOW,2026-06-30,GLOBEX,1,2026-06-30,2026-06,-0.5852,-0.3560,2.5000,0.0041
5,HIGH,2026-06-30,GLOBEX,1,2026-06-30,2026-06,0.2379,-0.5729,2.5000,0.0041
5,LOW,2026-06-30,GLOBEX,1,2026-06-30,2026-06,0.3706,-0.6084,2.5000,0.0041
5,LOW,2026-06-30,GLOBEX,1,2026-06-30,2026-06,0.5049,-0.3296,2.5000,0.0041
3,HIGH,2025-12-17,RTH,1,2025-12-17,2025-12,0.7955,1.3335,1.5000,0.0041
5,HIGH,2025-12-17,RTH,1,2025-12-17,2025-12,0.7955,1.1760,1.5000,0.0041
3,HIGH,2026-08-11,GLOBEX,1,2026-08-11,2026-08,0.6635,-0.7356,2.0000,0.0041
3,HIGH,2026-08-11,GLOBEX,1,2026-08-11,2026-08,-0.7406,-0.1778,2.0000,0.0041
3,LOW,2026-02-25,GLOBEX,2+,2026-02-25,2026-02,0.1584,-0.7283,1.7500,0.0041
5,LOW,2026-02-25,GLOBEX,2+,2026-02-25,2026-02,0.1584,-0.6506,1.7500,0.0041
3,HIGH,2026-05-25,GLOBEX,2+,2026-05-25,2026-05,-0.3259,-0.2978,1.5000,0.0041
3,HIGH,2026-04-26,GLOBEX,0,2026-04-27,2026-04,8.5753,-0.2408,1.5000,0.0041
5,HIGH,2026-04-26,GLOBEX,0,2026-04-27,2026-04,8.5753,-0.3041,1.5000,0.0041
3,LOW,2026-02-02,GLOBEX,0,2026-02-02,2026-02,0.7581,2.0137,1.2500,0.0043
3,LOW,2026-02-02,GLOBEX,0,2026-02-02,2026-02,0.0309,-0.0276,1.2500,0.0043
3,HIGH,2026-02-05,RTH,1,2026-02-05,2026-02,0.6730,0.7611,1.5000,0.0043
3,HIGH,2026-07-09,GLOBEX,0,2026-07-09,2026-07,0.4682,-0.6804,2.2500,0.0043
5,HIGH,2026-07-09,GLOBEX,0,2026-07-09,2026-07,0.4682,-0.5408,2.2500,0.0043
3,LOW,2026-03-04,GLOBEX,1,2026-03-04,2026-03,0.0727,0.4319,1.7500,0.0043
5,LOW,2026-03-04,GLOBEX,1,2026-03-04,2026-03,0.0727,0.0618,1.7500,0.0043
3,HIGH,2026-02-16,GLOBEX,2+,2026-02-16,2026-02,-0.6496,-0.9894,1.7500,0.0043
5,HIGH,2026-02-16,GLOBEX,2+,2026-02-16,2026-02,-0.6496,-0.9093,1.7500,0.0043
3,LOW,2025-09-10,GLOBEX,2+,2025-09-10,2025-09,-0.8435,-0.6649,1.0000,0.0044
3,LOW,2025-09-10,GLOBEX,1,2025-09-10,2025-09,-0.8354,-0.5270,1.0000,0.0044
3,LOW,2026-02-18,RTH,2+,2026-02-19,2026-02,0.2717,0.4478,1.7500,0.0044
3,LOW,2026-02-19,RTH,2+,2026-02-19,2026-02,0.6036,0.1215,1.7500,0.0044
5,LOW,2026-02-19,RTH,2+,2026-02-19,2026-02,0.6036,0.0625,1.7500,0.0044
3,HIGH,2025-12-08,GLOBEX,2+,2025-12-08,2025-12,-0.1589,0.6604,1.7500,0.0044
3,HIGH,2025-12-08,GLOBEX,2+,2025-12-08,2025-12,-0.3099,0.5331,1.7500,0.0044
5,HIGH,2025-12-08,GLOBEX,2+,2025-12-08,2025-12,-0.1589,1.1762,1.7500,0.0044
5,HIGH,2025-12-08,GLOBEX,2+,2025-12-08,2025-12,-0.3099,0.8254,1.7500,0.0044
3,HIGH,2026-03-06,GLOBEX,2+,2026-03-06,2026-03,-0.1374,-0.1311,1.7500,0.0044
5,HIGH,2026-03-06,GLOBEX,2+,2026-03-06,2026-03,-0.1374,-0.2415,1.7500,0.0044
3,LOW,2026-03-09,RTH,1,2026-03-09,2026-03,1.5812,0.0406,1.7500,0.0045
5,LOW,2026-03-09,RTH,1,2026-03-09,2026-03,1.5812,-0.1268,1.7500,0.0045
3,HIGH,2026-02-04,GLOBEX,0,2026-02-04,2026-02,-0.2970,-0.3636,1.5000,0.0046
3,HIGH,2025-12-10,GLOBEX,2+,2025-12-10,2025-12,0.4294,0.4552,1.7500,0.0046
3,HIGH,2025-12-10,GLOBEX,2+,2025-12-10,2025-12,0.6444,-0.0415,1.7500,0.0046
5,HIGH,2025-12-10,GLOBEX,2+,2025-12-10,2025-12,0.4294,0.4624,1.7500,0.0046
5,HIGH,2025-12-10,GLOBEX,2+,2025-12-10,2025-12,0.6444,0.0685,1.7500,0.0046
3,HIGH,2026-07-06,RTH,1,2026-07-06,2026-07,-0.6837,-0.4711,2.7500,0.0046
3,LOW,2026-01-07,GLOBEX,1,2026-01-07,2026-01,0.0102,-0.0021,1.2500,0.0046
3,LOW,2026-01-06,GLOBEX,1,2026-01-06,2026-01,1.3303,0.3823,1.2500,0.0046
5,LOW,2026-01-06,GLOBEX,1,2026-01-06,2026-01,1.3303,0.6056,1.2500,0.0046
3,LOW,2026-08-12,GLOBEX,1,2026-08-12,2026-08,7.4406,-0.4755,2.2500,0.0046
3,LOW,2026-08-12,GLOBEX,1,2026-08-12,2026-08,-0.2516,-0.2021,2.2500,0.0046
5,LOW,2026-08-12,GLOBEX,1,2026-08-12,2026-08,7.4406,-0.3746,2.2500,0.0046
3,HIGH,2025-12-30,RTH,2+,2025-12-30,2025-12,-0.5628,-0.0216,1.2500,0.0047
5,HIGH,2025-12-30,RTH,2+,2025-12-30,2025-12,-0.5628,-0.0129,1.2500,0.0047
3,HIGH,2026-09-09,GLOBEX,2+,2026-09-09,2026-09,2.2413,-0.6069,1.2500,0.0047
5,HIGH,2026-09-09,GLOBEX,2+,2026-09-09,2026-09,2.2413,-0.6112,1.2500,0.0047
3,LOW,2026-05-05,GLOBEX,2+,2026-05-05,2026-05,-0.4492,-0.5898,1.5000,0.0048
3,LOW,2026-05-05,RTH,0,2026-05-05,2026-05,-0.5119,-0.3908,1.5000,0.0048
5,LOW,2026-05-05,GLOBEX,2+,2026-05-05,2026-05,-0.4492,-0.6877,1.5000,0.0048
3,LOW,2025-11-25,GLOBEX,1,2025-11-25,2025-11,-0.7919,-0.3742,2.0000,0.0048
3,LOW,2026-05-28,RTH,1,2026-05-28,2026-05,0.1079,-0.4729,1.7500,0.0048
5,LOW,2026-05-28,RTH,1,2026-05-28,2026-05,0.1079,-0.4755,1.7500,0.0048
3,LOW,2026-05-29,GLOBEX,0,2026-05-29,2026-05,-0.0455,0.6787,1.7500,0.0048
3,LOW,2026-05-29,GLOBEX,0,2026-05-29,2026-05,0.0930,0.5467,1.7500,0.0048
5,LOW,2026-05-29,GLOBEX,0,2026-05-29,2026-05,-0.0455,0.7177,1.7500,0.0048
3,HIGH,2026-01-22,GLOBEX,2+,2026-01-22,2026-01,-0.0676,0.7499,1.2500,0.0048
5,HIGH,2026-01-22,GLOBEX,2+,2026-01-22,2026-01,-0.0676,0.8477,1.2500,0.0048
3,LOW,2025-12-19,GLOBEX,0,2026-01-02,2026-01,0.9212,0.1065,1.2500,0.0048
3,LOW,2026-01-02,GLOBEX,0,2026-01-02,2026-01,1.4498,-0.5531,1.2500,0.0048
5,LOW,2025-12-19,GLOBEX,0,2026-01-02,2026-01,0.9212,0.0052,1.2500,0.0048
5,LOW,2026-01-02,GLOBEX,0,2026-01-02,2026-01,1.4498,-0.4468,1.2500,0.0048
3,LOW,2026-02-06,GLOBEX,0,2026-02-06,2026-02,1.5766,0.3105,1.7500,0.0049
3,LOW,2025-12-21,GLOBEX,0,2025-12-21,2025-12,-0.0653,-0.4227,1.5000,0.0050
3,HIGH,2026-03-11,GLOBEX,0,2026-03-11,2026-03,-0.5087,-0.5456,2.0000,0.0050
5,HIGH,2026-03-11,GLOBEX,0,2026-03-11,2026-03,-0.5087,-0.6491,2.0000,0.0050
3,LOW,2026-02-17,RTH,1,2026-02-17,2026-02,0.6242,0.0754,2.0000,0.0050
5,LOW,2026-02-17,RTH,1,2026-02-17,2026-02,0.6242,0.0328,2.0000,0.0050
3,LOW,2026-08-07,GLOBEX,0,2026-08-07,2026-08,2.2590,0.0543,2.5000,0.0050
3,HIGH,2026-07-06,GLOBEX,0,2026-07-06,2026-07,-0.8125,-0.4308,3.0000,0.0050
3,HIGH,2026-07-06,GLOBEX,0,2026-07-06,2026-07,-0.7405,-0.7930,3.0000,0.0050
3,HIGH,2026-07-06,GLOBEX,2+,2026-07-06,2026-07,-0.6341,-0.1695,3.0000,0.0050
5,HIGH,2026-07-06,GLOBEX,0,2026-07-06,2026-07,-0.8125,-0.1535,3.0000,0.0050
5,HIGH,2026-07-06,GLOBEX,0,2026-07-06,2026-07,-0.7405,-0.6584,3.0000,0.0050
5,HIGH,2026-07-06,GLOBEX,2+,2026-07-06,2026-07,-0.6341,0.2188,3.0000,0.0050
3,HIGH,2026-03-04,GLOBEX,0,2026-03-10,2026-03,-0.3514,0.0471,2.0000,0.0050
3,HIGH,2026-03-05,RTH,2+,2026-03-10,2026-03,0.9156,-0.1806,2.0000,0.0050
5,HIGH,2026-03-04,GLOBEX,0,2026-03-10,2026-03,-0.3514,0.3207,2.0000,0.0050
5,HIGH,2026-03-05,RTH,2+,2026-03-10,2026-03,0.9156,-0.0873,2.0000,0.0050
3,HIGH,2026-08-05,RTH,0,2026-08-05,2026-08,-0.2282,-0.5135,2.5000,0.0050
5,HIGH,2026-08-05,RTH,0,2026-08-05,2026-08,-0.2282,-0.4447,2.5000,0.0050
3,HIGH,2026-08-10,GLOBEX,0,2026-08-10,2026-08,-0.3307,-0.7081,2.5000,0.0051
5,HIGH,2026-08-10,GLOBEX,0,2026-08-10,2026-08,-0.3307,-0.7053,2.5000,0.0051
3,LOW,2026-03-08,GLOBEX,0,2026-03-08,2026-03,4.9379,3.7928,2.0000,0.0052
3,LOW,2026-03-08,GLOBEX,0,2026-03-08,2026-03,4.3256,2.0555,2.0000,0.0052
3,LOW,2026-03-08,GLOBEX,0,2026-03-08,2026-03,3.2575,2.1170,2.0000,0.0052
5,LOW,2026-03-08,GLOBEX,0,2026-03-08,2026-03,4.9379,3.2459,2.0000,0.0052
5,LOW,2026-03-08,GLOBEX,0,2026-03-08,2026-03,4.3256,2.1006,2.0000,0.0052
3,LOW,2025-12-16,GLOBEX,0,2025-12-16,2025-12,0.1852,1.0638,2.0000,0.0053
3,HIGH,2026-02-04,GLOBEX,0,2026-02-04,2026-02,0.2151,0.3971,1.7500,0.0053
5,HIGH,2026-02-04,GLOBEX,0,2026-02-04,2026-02,0.2151,0.1468,1.7500,0.0053
3,LOW,2025-12-18,GLOBEX,0,2025-12-18,2025-12,0.4748,-0.5521,2.0000,0.0054
3,LOW,2025-12-18,GLOBEX,0,2025-12-18,2025-12,-0.4847,-0.4296,2.0000,0.0054
3,LOW,2025-12-18,GLOBEX,0,2025-12-18,2025-12,0.7774,-0.5188,2.0000,0.0054
3,LOW,2025-12-18,GLOBEX,0,2025-12-18,2025-12,0.7865,-0.2745,2.0000,0.0054
5,LOW,2025-12-18,GLOBEX,0,2025-12-18,2025-12,0.4748,-0.5273,2.0000,0.0054
5,LOW,2025-12-18,GLOBEX,0,2025-12-18,2025-12,-0.4847,-0.3156,2.0000,0.0054
5,LOW,2025-12-18,GLOBEX,0,2025-12-18,2025-12,0.7774,-0.5820,2.0000,0.0054
5,LOW,2025-12-18,GLOBEX,0,2025-12-18,2025-12,0.7865,-0.3429,2.0000,0.0054
3,LOW,2026-04-08,RTH,1,2026-04-09,2026-04,0.7150,-0.0564,2.0000,0.0054
3,LOW,2026-04-08,RTH,1,2026-04-09,2026-04,-0.5753,0.6630,2.0000,0.0054
5,LOW,2026-04-08,RTH,1,2026-04-09,2026-04,-0.5753,0.8125,2.0000,0.0054
3,HIGH,2026-01-28,GLOBEX,0,2026-01-28,2026-01,2.2481,1.3652,1.5000,0.0054
3,HIGH,2026-01-28,GLOBEX,0,2026-01-28,2026-01,2.3354,-0.1661,1.5000,0.0054
3,HIGH,2026-01-28,GLOBEX,0,2026-01-28,2026-01,1.7241,0.6292,1.5000,0.0054
3,HIGH,2026-01-28,GLOBEX,0,2026-01-28,2026-01,0.9376,0.1635,1.5000,0.0054
5,HIGH,2026-01-28,GLOBEX,0,2026-01-28,2026-01,2.2481,2.2198,1.5000,0.0054
5,HIGH,2026-01-28,GLOBEX,0,2026-01-28,2026-01,2.3354,-0.3984,1.5000,0.0054
5,HIGH,2026-01-28,GLOBEX,0,2026-01-28,2026-01,0.9376,0.0806,1.5000,0.0054
3,LOW,2025-09-16,RTH,1,2025-09-16,2025-09,-1.1644,-1.3582,1.2500,0.0055
3,LOW,2025-09-16,RTH,1,2025-09-16,2025-09,-1.1427,-1.3624,1.2500,0.0055
5,LOW,2025-09-16,RTH,1,2025-09-16,2025-09,-1.1644,-1.3581,1.2500,0.0055
3,LOW,2026-01-05,GLOBEX,2+,2026-01-05,2026-01,-0.1084,0.2544,1.5000,0.0055
5,LOW,2026-01-05,GLOBEX,2+,2026-01-05,2026-01,-0.1084,0.3413,1.5000,0.0055
3,HIGH,2026-08-05,GLOBEX,2+,2026-08-06,2026-08,3.2147,0.7387,2.7500,0.0055
3,HIGH,2026-08-06,RTH,1,2026-08-06,2026-08,0.5899,0.1928,2.7500,0.0055
5,HIGH,2026-08-05,GLOBEX,2+,2026-08-06,2026-08,3.2147,0.0143,2.7500,0.0055
5,HIGH,2026-08-06,RTH,1,2026-08-06,2026-08,0.5899,0.3868,2.7500,0.0055
3,LOW,2026-01-06,RTH,1,2026-01-07,2026-01,0.8293,1.0404,1.5000,0.0055
3,LOW,2026-01-07,GLOBEX,1,2026-01-07,2026-01,0.1111,0.0147,1.5000,0.0055
5,LOW,2026-01-06,RTH,1,2026-01-07,2026-01,0.8293,1.1521,1.5000,0.0055
5,LOW,2026-01-07,GLOBEX,1,2026-01-07,2026-01,0.1111,0.6082,1.5000,0.0055
3,LOW,2026-07-02,GLOBEX,0,2026-07-02,2026-07,0.2505,-0.0554,3.5000,0.0056
3,HIGH,2026-01-13,GLOBEX,2+,2026-01-13,2026-01,-0.4328,0.1002,1.5000,0.0056
3,HIGH,2026-01-13,GLOBEX,1,2026-01-13,2026-01,-0.2781,-0.0277,1.5000,0.0056
3,HIGH,2026-06-23,RTH,1,2026-06-23,2026-06,0.0190,-0.4438,3.0000,0.0056
3,HIGH,2026-06-23,RTH,1,2026-06-23,2026-06,0.0248,-0.3996,3.0000,0.0056
3,HIGH,2026-06-23,RTH,1,2026-06-23,2026-06,-0.1728,-0.3420,3.0000,0.0056
3,HIGH,2026-06-23,RTH,1,2026-06-23,2026-06,-0.5485,-0.3031,3.0000,0.0056
5,HIGH,2026-06-23,RTH,1,2026-06-23,2026-06,0.0190,-0.3880,3.0000,0.0056
5,HIGH,2026-06-23,RTH,1,2026-06-23,2026-06,0.0248,-0.5504,3.0000,0.0056
5,HIGH,2026-06-23,RTH,1,2026-06-23,2026-06,-0.5485,-0.3846,3.0000,0.0056
3,HIGH,2025-11-26,RTH,1,2025-11-26,2025-11,0.5521,0.4243,2.5000,0.0057
5,HIGH,2025-11-26,RTH,1,2025-11-26,2025-11,0.5521,0.6513,2.5000,0.0057
3,HIGH,2026-02-03,GLOBEX,2+,2026-02-03,2026-02,0.6235,0.6156,1.7500,0.0057
3,LOW,2025-09-17,GLOBEX,1,2025-09-17,2025-09,-0.7454,-0.6065,1.2500,0.0058
5,LOW,2025-09-17,GLOBEX,1,2025-09-17,2025-09,-0.7454,-0.6231,1.2500,0.0058
3,HIGH,2026-07-06,GLOBEX,2+,2026-07-06,2026-07,-0.2708,-0.4916,3.5000,0.0058
5,HIGH,2026-07-06,GLOBEX,2+,2026-07-06,2026-07,-0.2708,-0.3489,3.5000,0.0058
3,HIGH,2026-07-07,GLOBEX,1,2026-07-07,2026-07,-0.5419,0.5861,3.5000,0.0059
5,HIGH,2026-07-07,GLOBEX,1,2026-07-07,2026-07,-0.5419,0.3699,3.5000,0.0059
3,LOW,2025-09-18,GLOBEX,0,2025-09-18,2025-09,-0.5404,-0.6925,1.2500,0.0059
5,LOW,2025-09-18,GLOBEX,0,2025-09-18,2025-09,-0.5404,-0.7467,1.2500,0.0059
3,LOW,2026-08-03,RTH,0,2026-08-03,2026-08,-0.4876,-0.7242,2.7500,0.0059
5,LOW,2026-08-03,RTH,0,2026-08-03,2026-08,-0.4876,-0.7283,2.7500,0.0059
3,LOW,2025-12-02,RTH,0,2025-12-02,2025-12,0.5650,0.5514,2.5000,0.0060
3,HIGH,2026-02-27,GLOBEX,2+,2026-02-27,2026-02,-0.2603,1.8255,2.5000,0.0060
3,LOW,2026-06-26,GLOBEX,2+,2026-06-26,2026-06,2.4993,0.1259,3.5000,0.0060
3,LOW,2026-06-26,GLOBEX,2+,2026-06-26,2026-06,6.7744,0.6567,3.5000,0.0060
5,LOW,2026-06-26,GLOBEX,2+,2026-06-26,2026-06,2.4993,0.3715,3.5000,0.0060
5,LOW,2026-06-26,GLOBEX,2+,2026-06-26,2026-06,6.7744,0.7540,3.5000,0.0060
3,LOW,2026-06-02,GLOBEX,0,2026-06-02,2026-06,0.7057,-0.1305,2.2500,0.0061
3,LOW,2026-07-14,GLOBEX,2+,2026-07-14,2026-07,0.1559,-0.0679,3.0000,0.0061
3,LOW,2026-07-14,RTH,2+,2026-07-14,2026-07,-0.2187,-0.5356,3.0000,0.0061
5,LOW,2026-07-14,GLOBEX,2+,2026-07-14,2026-07,0.1559,0.1256,3.0000,0.0061
5,LOW,2026-07-14,RTH,2+,2026-07-14,2026-07,-0.2187,-0.5444,3.0000,0.0061
3,LOW,2026-05-22,GLOBEX,0,2026-05-22,2026-05,-0.7375,-0.8683,2.2500,0.0061
3,LOW,2026-05-22,GLOBEX,1,2026-05-22,2026-05,-0.5792,0.7612,2.2500,0.0061
3,LOW,2026-05-22,RTH,0,2026-05-22,2026-05,0.9634,-0.2310,2.2500,0.0061
5,LOW,2026-05-22,GLOBEX,0,2026-05-22,2026-05,-0.7375,-0.8140,2.2500,0.0061
5,LOW,2026-05-22,GLOBEX,1,2026-05-22,2026-05,-0.5792,0.3756,2.2500,0.0061
5,LOW,2026-05-22,RTH,0,2026-05-22,2026-05,0.9634,-0.3311,2.2500,0.0061
3,LOW,2026-04-12,GLOBEX,0,2026-04-12,2026-04,-0.4963,0.0212,2.2500,0.0062
3,LOW,2026-05-29,RTH,0,2026-05-29,2026-05,-0.0931,-0.1087,2.2500,0.0062
3,HIGH,2026-08-17,GLOBEX,2+,2026-08-17,2026-08,-0.1829,-0.7397,2.7500,0.0062
3,HIGH,2026-08-17,GLOBEX,2+,2026-08-17,2026-08,-0.4668,-0.8183,2.7500,0.0062
5,HIGH,2026-08-17,GLOBEX,2+,2026-08-17,2026-08,-0.1829,-0.6798,2.7500,0.0062
5,HIGH,2026-08-17,GLOBEX,2+,2026-08-17,2026-08,-0.4668,-0.7986,2.7500,0.0062
3,LOW,2025-10-14,RTH,1,2025-10-17,2025-10,-1.1719,-1.1602,1.7500,0.0062
3,LOW,2025-10-17,GLOBEX,0,2025-10-17,2025-10,-0.6304,-0.7339,1.7500,0.0062
5,LOW,2025-10-14,RTH,1,2025-10-17,2025-10,-1.1719,-1.2119,1.7500,0.0062
5,LOW,2025-10-17,GLOBEX,0,2025-10-17,2025-10,-0.6304,-0.6723,1.7500,0.0062
3,LOW,2026-02-17,GLOBEX,2+,2026-02-17,2026-02,0.2402,-0.1719,2.5000,0.0062
3,HIGH,2026-07-06,RTH,0,2026-07-06,2026-07,-0.4926,-0.7091,3.7500,0.0063
3,HIGH,2026-07-06,RTH,0,2026-07-06,2026-07,-0.6878,-0.6860,3.7500,0.0063
3,HIGH,2026-07-06,RTH,0,2026-07-06,2026-07,-0.4096,-0.8428,3.7500,0.0063
3,HIGH,2026-07-06,GLOBEX,1,2026-07-06,2026-07,0.5976,0.1251,3.7500,0.0063
5,HIGH,2026-07-06,RTH,0,2026-07-06,2026-07,-0.6878,-0.8192,3.7500,0.0063
5,HIGH,2026-07-06,RTH,0,2026-07-06,2026-07,-0.4096,-0.7308,3.7500,0.0063
5,HIGH,2026-07-06,GLOBEX,1,2026-07-06,2026-07,0.5976,0.7560,3.7500,0.0063
3,LOW,2026-05-26,GLOBEX,0,2026-05-26,2026-05,-0.6495,-0.8711,2.2500,0.0063
5,LOW,2026-05-26,GLOBEX,0,2026-05-26,2026-05,-0.6495,-0.7946,2.2500,0.0063
3,LOW,2025-11-26,RTH,1,2025-11-26,2025-11,0.9840,0.4827,2.7500,0.0063
5,LOW,2025-11-26,RTH,1,2025-11-26,2025-11,0.9840,0.4639,2.7500,0.0063
3,LOW,2026-02-13,RTH,1,2026-02-13,2026-02,0.8650,1.0659,2.5000,0.0063
3,HIGH,2026-08-19,GLOBEX,0,2026-08-20,2026-08,0.4418,-0.6227,2.7500,0.0063
3,HIGH,2026-08-19,GLOBEX,1,2026-08-20,2026-08,-0.3541,-0.5420,2.7500,0.0063
5,HIGH,2026-08-19,GLOBEX,1,2026-08-20,2026-08,-0.3541,-0.4275,2.7500,0.0063
3,LOW,2026-04-22,GLOBEX,2+,2026-04-22,2026-04,-0.1736,-0.5497,2.2500,0.0063
3,LOW,2026-04-22,GLOBEX,2+,2026-04-22,2026-04,-0.4269,-0.4566,2.2500,0.0063
5,LOW,2026-04-22,GLOBEX,2+,2026-04-22,2026-04,-0.4269,-0.4781,2.2500,0.0063
3,HIGH,2026-07-16,GLOBEX,1,2026-07-16,2026-07,7.8070,0.4848,3.0000,0.0063
5,HIGH,2026-07-16,GLOBEX,1,2026-07-16,2026-07,7.8070,-0.1185,3.0000,0.0063
3,LOW,2026-09-04,GLOBEX,1,2026-09-04,2026-09,0.7618,-0.1007,1.7500,0.0063
5,LOW,2026-09-04,GLOBEX,1,2026-09-04,2026-09,0.7618,0.2345,1.7500,0.0063
3,LOW,2026-05-05,GLOBEX,0,2026-05-05,2026-05,0.4253,-0.5562,2.0000,0.0063
3,LOW,2026-07-02,GLOBEX,0,2026-07-02,2026-07,-0.2364,-0.3738,4.0000,0.0064
3,LOW,2026-07-02,GLOBEX,0,2026-07-02,2026-07,-0.1649,-0.4882,4.0000,0.0064
3,LOW,2026-07-02,GLOBEX,0,2026-07-02,2026-07,-0.4273,-0.5621,4.0000,0.0064
3,LOW,2026-07-02,GLOBEX,0,2026-07-02,2026-07,-0.6477,-0.4971,4.0000,0.0064
5,LOW,2026-07-02,GLOBEX,0,2026-07-02,2026-07,-0.2364,-0.3083,4.0000,0.0064
