swing_width,type,pivot_date,pivot_session,touchVolZ,touchVolZBucket,breakVolZ,breakVolZBucket,confluenceCount,retest_date,retest_session,rxn_3,rxn_6,rxn_12,rxn_24
3,LOW,2026-05-25,GLOBEX,-0.4553,NORMAL_LOW,-0.3320,NORMAL_LOW,0,2026-05-25,GLOBEX,7.5000,5.5000,-4.0000,-6.2500
3,HIGH,2026-04-09,GLOBEX,-0.5546,NORMAL_LOW,-0.3320,NORMAL_LOW,2+,2026-04-12,GLOBEX,-20.0000,-14.7500,-2.2500,-4.5000
3,LOW,2025-12-02,GLOBEX,0.6083,HIGH,-0.3320,NORMAL_LOW,0,2025-12-02,GLOBEX,2.0000,10.7500,14.5000,12.0000
3,HIGH,2026-01-07,GLOBEX,0.6460,HIGH,-0.3320,NORMAL_LOW,2+,2026-01-08,GLOBEX,4.5000,8.2500,13.7500,9.7500
3,HIGH,2026-02-25,GLOBEX,0.0688,NORMAL_LOW,-0.3320,NORMAL_LOW,2+,2026-02-26,RTH,3.0000,0.0000,-23.7500,-30.5000
5,HIGH,2026-09-02,GLOBEX,3.9354,HIGH,-0.3320,NORMAL_LOW,2+,2026-09-02,RTH,-8.7500,-32.7500,-70.2500,-96.5000
3,HIGH,2026-04-29,GLOBEX,0.6078,HIGH,-0.3320,NORMAL_LOW,0,2026-04-30,GLOBEX,16.0000,12.2500,29.7500,44.2500
5,LOW,2026-04-29,GLOBEX,1.6434,HIGH,-0.3320,NORMAL_LOW,0,2026-04-29,GLOBEX,-5.0000,-6.2500,-41.2500,-98.2500
3,LOW,2026-07-17,RTH,-0.4233,NORMAL_LOW,-0.3319,NORMAL_LOW,1,2026-07-17,RTH,-4.0000,11.0000,-27.2500,-48.5000
5,LOW,2026-06-09,GLOBEX,-0.0999,NORMAL_LOW,-0.3319,NORMAL_LOW,0,2026-06-09,GLOBEX,-1.0000,3.7500,-17.7500,8.2500
5,LOW,2026-06-23,RTH,0.2873,NORMAL_LOW,-0.3318,NORMAL_LOW,1,2026-06-23,RTH,-9.0000,-32.7500,-118.5000,-78.7500
5,LOW,2025-12-26,GLOBEX,0.1056,NORMAL_LOW,-0.3318,NORMAL_LOW,2+,2025-12-26,GLOBEX,-0.2500,0.5000,-1.5000,-4.0000
3,HIGH,2026-06-29,GLOBEX,-0.4577,NORMAL_LOW,-0.3318,NORMAL_LOW,1,2026-06-29,RTH,0.5000,107.2500,168.2500,-77.0000
5,LOW,2026-06-29,GLOBEX,0.6546,HIGH,-0.3318,NORMAL_LOW,0,2026-06-29,RTH,98.2500,63.0000,132.7500,139.7500
5,HIGH,2026-08-26,GLOBEX,-0.0283,NORMAL_LOW,-0.3318,NORMAL_LOW,2+,2026-08-26,GLOBEX,-12.0000,-14.2500,9.0000,20.5000
5,HIGH,2026-08-03,GLOBEX,-0.4507,NORMAL_LOW,-0.3318,NORMAL_LOW,1,2026-08-03,GLOBEX,-1.0000,-4.5000,-0.5000,-13.7500
3,LOW,2026-04-23,RTH,-0.3224,NORMAL_LOW,-0.3318,NORMAL_LOW,2+,2026-04-23,RTH,-21.5000,-53.2500,-95.7500,-131.7500
5,LOW,2026-05-13,GLOBEX,-0.5226,NORMAL_LOW,-0.3317,NORMAL_LOW,0,2026-05-13,GLOBEX,-22.5000,-17.5000,-15.2500,-4.5000
3,HIGH,2025-12-29,GLOBEX,-0.3832,NORMAL_LOW,-0.3317,NORMAL_LOW,1,2025-12-29,GLOBEX,8.0000,3.2500,0.2500,-5.7500
5,LOW,2025-12-29,GLOBEX,0.8334,HIGH,-0.3317,NORMAL_LOW,2+,2025-12-29,GLOBEX,-3.2500,-8.5000,-6.7500,-5.0000
5,HIGH,2025-12-19,RTH,-0.0307,NORMAL_LOW,-0.3317,NORMAL_LOW,0,2025-12-31,RTH,-3.7500,-7.2500,-2.7500,-17.2500
3,LOW,2026-06-29,GLOBEX,0.1798,NORMAL_LOW,-0.3316,NORMAL_LOW,0,2026-06-29,GLOBEX,1.2500,11.7500,20.2500,41.5000
3,HIGH,2026-06-24,GLOBEX,-0.3641,NORMAL_LOW,-0.3316,NORMAL_LOW,1,2026-06-24,GLOBEX,19.7500,-0.2500,-8.7500,-42.5000
5,LOW,2026-04-06,GLOBEX,0.1591,NORMAL_LOW,-0.3316,NORMAL_LOW,1,2026-04-07,GLOBEX,-26.2500,-17.0000,-1.7500,22.7500
5,LOW,2026-01-15,RTH,0.3399,NORMAL_LOW,-0.3316,NORMAL_LOW,0,2026-01-15,RTH,5.0000,4.0000,-28.5000,-44.5000
5,HIGH,2026-01-19,GLOBEX,0.0113,NORMAL_LOW,-0.3316,NORMAL_LOW,0,2026-01-19,GLOBEX,-0.5000,-5.2500,-5.7500,23.0000
5,LOW,2026-05-11,GLOBEX,-0.1972,NORMAL_LOW,-0.3316,NORMAL_LOW,2+,2026-05-11,GLOBEX,3.0000,3.5000,8.7500,11.7500
5,HIGH,2026-08-23,GLOBEX,2.0039,HIGH,-0.3316,NORMAL_LOW,0,2026-08-23,GLOBEX,-7.7500,16.5000,4.7500,-2.2500
3,HIGH,2026-04-22,RTH,-0.1635,NORMAL_LOW,-0.3316,NORMAL_LOW,0,2026-04-22,GLOBEX,-25.2500,-24.5000,-82.7500,-67.7500
3,LOW,2025-12-01,GLOBEX,0.3220,NORMAL_LOW,-0.3316,NORMAL_LOW,2+,2025-12-01,GLOBEX,-1.2500,6.7500,19.2500,33.2500
5,HIGH,2026-09-06,GLOBEX,-0.5405,NORMAL_LOW,-0.3316,NORMAL_LOW,0,2026-09-06,GLOBEX,0.0000,-7.5000,-3.7500,1.5000
3,LOW,2026-01-27,RTH,0.4125,NORMAL_LOW,-0.3315,NORMAL_LOW,1,2026-01-27,RTH,0.7500,6.5000,27.7500,15.2500
3,HIGH,2026-01-19,GLOBEX,-0.2327,NORMAL_LOW,-0.3315,NORMAL_LOW,0,2026-01-19,GLOBEX,2.5000,9.5000,11.2500,10.7500
3,LOW,2026-03-04,GLOBEX,0.4676,NORMAL_LOW,-0.3315,NORMAL_LOW,0,2026-03-04,GLOBEX,4.5000,18.5000,-17.5000,-7.5000
3,HIGH,2026-02-26,GLOBEX,-0.0950,NORMAL_LOW,-0.3315,NORMAL_LOW,1,2026-02-27,GLOBEX,16.7500,2.2500,13.7500,24.5000
5,HIGH,2026-01-12,GLOBEX,1.8110,HIGH,-0.3314,NORMAL_LOW,2+,2026-01-14,RTH,-13.5000,-1.0000,22.5000,55.0000
3,HIGH,2025-12-29,GLOBEX,-0.5402,NORMAL_LOW,-0.3314,NORMAL_LOW,2+,2025-12-29,GLOBEX,-5.7500,-9.7500,-7.7500,-0.7500
3,HIGH,2026-03-20,RTH,-0.7815,NORMAL_LOW,-0.3314,NORMAL_LOW,2+,2026-03-23,GLOBEX,-176.7500,-147.0000,-152.5000,-80.5000
5,HIGH,2026-07-22,RTH,-0.3159,NORMAL_LOW,-0.3314,NORMAL_LOW,0,2026-07-22,RTH,3.2500,-1.5000,13.0000,76.7500
3,LOW,2026-07-22,RTH,0.8448,HIGH,-0.3314,NORMAL_LOW,0,2026-07-22,RTH,-3.0000,-1.5000,-1.0000,0.5000
5,LOW,2026-03-26,RTH,1.9707,HIGH,-0.3314,NORMAL_LOW,0,2026-03-26,RTH,-7.2500,-2.5000,-28.5000,-2.7500
3,LOW,2026-06-17,RTH,-0.7212,NORMAL_LOW,-0.3313,NORMAL_LOW,1,2026-06-17,RTH,-76.0000,-159.7500,-19.5000,-75.2500
3,LOW,2026-01-28,GLOBEX,-0.7987,NORMAL_LOW,-0.3313,NORMAL_LOW,0,2026-01-28,GLOBEX,-0.5000,4.2500,18.2500,22.0000
3,LOW,2026-09-08,GLOBEX,0.7677,HIGH,-0.3313,NORMAL_LOW,2+,2026-09-08,GLOBEX,-3.0000,-18.5000,-4.5000,-30.5000
5,LOW,2025-09-10,GLOBEX,-0.2063,NORMAL_LOW,-0.3313,NORMAL_LOW,1,2025-09-10,GLOBEX,2.7500,4.0000,1.5000,-14.2500
5,LOW,2026-05-10,GLOBEX,0.4593,NORMAL_LOW,-0.3313,NORMAL_LOW,0,2026-05-10,GLOBEX,6.2500,-5.2500,-4.2500,3.2500
3,LOW,2026-02-09,RTH,-0.0375,NORMAL_LOW,-0.3313,NORMAL_LOW,2+,2026-02-11,RTH,-33.7500,-37.7500,7.5000,72.0000
5,HIGH,2026-01-19,GLOBEX,-0.0141,NORMAL_LOW,-0.3313,NORMAL_LOW,0,2026-01-19,GLOBEX,8.2500,12.2500,2.0000,40.5000
3,HIGH,2026-01-12,RTH,2.9807,HIGH,-0.3313,NORMAL_LOW,1,2026-01-12,RTH,-1.2500,-3.2500,-2.2500,-9.5000
3,LOW,2026-04-02,GLOBEX,-0.7402,NORMAL_LOW,-0.3313,NORMAL_LOW,1,2026-04-02,GLOBEX,-10.5000,-25.0000,-47.0000,-60.0000
5,HIGH,2026-08-23,GLOBEX,-0.7608,NORMAL_LOW,-0.3312,NORMAL_LOW,0,2026-08-23,GLOBEX,-8.0000,-18.2500,-9.7500,-68.0000
5,LOW,2026-02-09,RTH,-0.0375,NORMAL_LOW,-0.3312,NORMAL_LOW,2+,2026-02-11,RTH,-33.7500,-37.7500,7.5000,72.0000
3,HIGH,2026-02-09,RTH,-0.0277,NORMAL_LOW,-0.3312,NORMAL_LOW,2+,2026-02-11,RTH,-22.5000,-31.0000,-82.2500,-120.2500
3,LOW,2026-03-17,RTH,-0.5327,NORMAL_LOW,-0.3312,NORMAL_LOW,2+,2026-03-18,GLOBEX,-4.7500,-3.5000,-44.2500,-67.5000
5,HIGH,2026-03-27,RTH,-0.0091,NORMAL_LOW,-0.3312,NORMAL_LOW,0,2026-03-27,RTH,3.0000,-50.2500,-6.5000,35.2500
5,LOW,2026-05-22,RTH,-0.7921,NORMAL_LOW,-0.3312,NORMAL_LOW,1,2026-05-22,RTH,14.2500,15.0000,2.5000,10.7500
3,HIGH,2026-05-19,RTH,1.8986,HIGH,-0.3312,NORMAL_LOW,0,2026-05-19,RTH,15.0000,26.7500,8.2500,43.2500
3,LOW,2026-08-28,RTH,-0.7367,NORMAL_LOW,-0.3311,NORMAL_LOW,0,2026-08-28,RTH,6.0000,-10.5000,-24.0000,-22.7500
5,HIGH,2026-04-19,GLOBEX,1.1859,HIGH,-0.3311,NORMAL_LOW,0,2026-04-20,RTH,16.5000,8.7500,-41.7500,-36.0000
5,LOW,2026-05-22,RTH,0.9634,HIGH,-0.3311,NORMAL_LOW,0,2026-05-22,RTH,39.0000,71.7500,97.5000,128.2500
5,HIGH,2026-07-22,RTH,0.6600,HIGH,-0.3311,NORMAL_LOW,0,2026-07-22,RTH,3.2500,-1.5000,13.0000,76.7500
3,LOW,2026-07-31,RTH,-0.4029,NORMAL_LOW,-0.3311,NORMAL_LOW,1,2026-07-31,GLOBEX,6.5000,38.5000,40.7500,18.0000
5,LOW,2026-01-04,GLOBEX,0.9138,HIGH,-0.3311,NORMAL_LOW,0,2026-01-05,GLOBEX,4.0000,7.2500,22.2500,29.0000
3,LOW,2026-02-23,GLOBEX,-0.2230,NORMAL_LOW,-0.3311,NORMAL_LOW,2+,2026-02-23,GLOBEX,2.7500,6.2500,-3.7500,18.5000
3,LOW,2026-02-27,RTH,-0.7881,NORMAL_LOW,-0.3311,NORMAL_LOW,2+,2026-02-27,RTH,3.0000,-6.2500,-3.5000,11.7500
3,LOW,2026-08-18,GLOBEX,5.5044,HIGH,-0.3310,NORMAL_LOW,1,2026-08-18,GLOBEX,3.7500,5.5000,-4.7500,-8.2500
3,HIGH,2026-08-27,GLOBEX,0.1157,NORMAL_LOW,-0.3310,NORMAL_LOW,2+,2026-08-27,GLOBEX,28.0000,46.0000,24.7500,7.0000
3,HIGH,2026-03-23,RTH,-0.5101,NORMAL_LOW,-0.3310,NORMAL_LOW,1,2026-03-23,RTH,-18.2500,2.2500,-9.5000,-10.5000
3,LOW,2026-07-27,GLOBEX,-0.2850,NORMAL_LOW,-0.3310,NORMAL_LOW,1,2026-07-27,GLOBEX,-30.5000,-59.5000,-91.2500,-119.5000
3,LOW,2026-08-12,RTH,0.0559,NORMAL_LOW,-0.3310,NORMAL_LOW,2+,2026-08-12,RTH,42.2500,68.2500,41.0000,67.7500
5,LOW,2026-01-15,GLOBEX,0.2797,NORMAL_LOW,-0.3310,NORMAL_LOW,2+,2026-01-15,GLOBEX,0.7500,3.7500,5.0000,4.5000
3,HIGH,2026-02-06,RTH,-0.1538,NORMAL_LOW,-0.3309,NORMAL_LOW,1,2026-02-09,GLOBEX,-3.0000,-2.2500,24.0000,49.2500
5,LOW,2026-02-06,RTH,1.6760,HIGH,-0.3309,NORMAL_LOW,1,2026-02-06,RTH,4.7500,23.7500,28.2500,16.7500
3,HIGH,2026-05-13,GLOBEX,-0.5942,NORMAL_LOW,-0.3309,NORMAL_LOW,2+,2026-05-13,RTH,58.2500,59.5000,95.2500,92.2500
3,HIGH,2026-03-25,GLOBEX,0.7138,HIGH,-0.3309,NORMAL_LOW,1,2026-03-25,GLOBEX,2.7500,6.5000,16.2500,-64.2500
3,LOW,2026-04-15,GLOBEX,-0.3252,NORMAL_LOW,-0.3309,NORMAL_LOW,0,2026-04-16,RTH,-50.7500,-37.0000,-10.2500,28.7500
3,HIGH,2026-07-13,RTH,-0.6383,NORMAL_LOW,-0.3309,NORMAL_LOW,0,2026-07-13,RTH,-58.0000,-86.5000,-76.2500,-35.0000
3,HIGH,2026-02-27,GLOBEX,-0.0351,NORMAL_LOW,-0.3309,NORMAL_LOW,2+,2026-02-27,GLOBEX,5.7500,-10.0000,-10.0000,-2.7500
5,HIGH,2026-05-28,RTH,-0.2590,NORMAL_LOW,-0.3309,NORMAL_LOW,0,2026-05-28,GLOBEX,10.2500,3.7500,28.5000,45.0000
3,LOW,2026-07-07,RTH,-0.3111,NORMAL_LOW,-0.3309,NORMAL_LOW,2+,2026-07-07,RTH,-3.2500,-5.0000,-38.7500,-113.2500
3,LOW,2026-05-07,GLOBEX,-0.7422,NORMAL_LOW,-0.3308,NORMAL_LOW,1,2026-05-07,GLOBEX,-3.5000,-1.7500,4.7500,2.2500
5,HIGH,2026-05-07,GLOBEX,0.1012,NORMAL_LOW,-0.3308,NORMAL_LOW,2+,2026-05-07,RTH,23.7500,-11.2500,-50.0000,-49.5000
5,HIGH,2026-07-16,GLOBEX,-0.0836,NORMAL_LOW,-0.3308,NORMAL_LOW,2+,2026-07-16,GLOBEX,3.5000,21.7500,35.5000,51.7500
3,LOW,2026-07-16,GLOBEX,1.3586,HIGH,-0.3308,NORMAL_LOW,2+,2026-07-16,GLOBEX,9.7500,1.0000,-5.0000,-20.0000
3,LOW,2025-12-03,GLOBEX,2.1025,HIGH,-0.3308,NORMAL_LOW,2+,2025-12-03,GLOBEX,1.2500,-7.7500,-7.7500,3.0000
3,LOW,2026-03-19,GLOBEX,-0.8700,NORMAL_LOW,-0.3308,NORMAL_LOW,1,2026-03-19,GLOBEX,3.7500,-0.5000,-5.0000,9.0000
5,LOW,2026-02-10,GLOBEX,-0.6186,NORMAL_LOW,-0.3308,NORMAL_LOW,1,2026-02-10,GLOBEX,5.2500,-7.5000,-14.5000,-50.2500
5,LOW,2026-04-27,GLOBEX,0.6678,HIGH,-0.3308,NORMAL_LOW,0,2026-04-27,GLOBEX,-14.5000,-13.0000,-26.0000,-39.7500
5,HIGH,2025-12-22,RTH,0.2012,NORMAL_LOW,-0.3307,NORMAL_LOW,2+,2025-12-23,GLOBEX,0.5000,0.5000,-1.5000,0.7500
3,LOW,2026-03-17,GLOBEX,-0.0453,NORMAL_LOW,-0.3307,NORMAL_LOW,1,2026-03-17,GLOBEX,-6.7500,-9.7500,-33.0000,-18.7500
5,HIGH,2026-07-21,GLOBEX,0.6211,HIGH,-0.3307,NORMAL_LOW,0,2026-07-21,GLOBEX,4.7500,1.7500,25.0000,-8.5000
5,HIGH,2026-04-20,RTH,-0.4224,NORMAL_LOW,-0.3307,NORMAL_LOW,0,2026-04-21,RTH,-26.5000,-10.7500,-45.0000,-93.2500
5,LOW,2026-01-05,GLOBEX,-0.2264,NORMAL_LOW,-0.3307,NORMAL_LOW,1,2026-01-06,GLOBEX,-28.7500,-28.7500,-58.7500,-81.7500
3,LOW,2025-11-26,GLOBEX,-0.5957,NORMAL_LOW,-0.3307,NORMAL_LOW,0,2025-11-26,GLOBEX,0.7500,1.2500,2.7500,3.7500
5,HIGH,2025-12-09,GLOBEX,-0.1716,NORMAL_LOW,-0.3306,NORMAL_LOW,2+,2025-12-09,GLOBEX,5.2500,8.7500,13.0000,22.5000
3,LOW,2026-05-11,RTH,0.0696,NORMAL_LOW,-0.3306,NORMAL_LOW,2+,2026-05-11,RTH,-12.0000,-48.5000,-14.2500,-30.0000
5,LOW,2026-05-11,GLOBEX,1.9384,HIGH,-0.3306,NORMAL_LOW,2+,2026-05-11,GLOBEX,-2.2500,8.0000,12.2500,20.5000
5,LOW,2026-01-28,GLOBEX,1.3291,HIGH,-0.3306,NORMAL_LOW,2+,2026-01-28,GLOBEX,-6.2500,-7.2500,-16.2500,3.5000
5,LOW,2026-05-20,GLOBEX,-0.1346,NORMAL_LOW,-0.3306,NORMAL_LOW,2+,2026-05-20,GLOBEX,-3.2500,12.7500,8.2500,-16.7500
5,LOW,2026-04-26,GLOBEX,-0.2173,NORMAL_LOW,-0.3306,NORMAL_LOW,0,2026-04-27,RTH,-1.2500,11.5000,-6.2500,-0.2500
5,LOW,2026-04-21,GLOBEX,5.3026,HIGH,-0.3306,NORMAL_LOW,2+,2026-04-21,GLOBEX,3.0000,2.0000,-2.0000,1.0000
3,LOW,2026-08-31,GLOBEX,-0.6276,NORMAL_LOW,-0.3305,NORMAL_LOW,0,2026-08-31,GLOBEX,11.5000,25.7500,45.5000,59.5000
5,HIGH,2025-12-26,RTH,-0.3228,NORMAL_LOW,-0.3305,NORMAL_LOW,2+,2025-12-28,GLOBEX,4.2500,4.7500,9.0000,6.0000
5,LOW,2026-04-27,GLOBEX,-0.0511,NORMAL_LOW,-0.3305,NORMAL_LOW,2+,2026-04-27,GLOBEX,-2.2500,-8.7500,-21.0000,0.0000
5,LOW,2026-04-22,GLOBEX,-0.0602,NORMAL_LOW,-0.3305,NORMAL_LOW,2+,2026-04-22,GLOBEX,3.7500,6.7500,-1.0000,11.5000
3,LOW,2026-05-07,GLOBEX,-0.1162,NORMAL_LOW,-0.3305,NORMAL_LOW,2+,2026-05-07,GLOBEX,0.2500,13.2500,24.0000,19.7500
3,LOW,2026-06-18,RTH,-0.3979,NORMAL_LOW,-0.3304,NORMAL_LOW,0,2026-06-18,RTH,13.0000,0.2500,44.5000,66.2500
3,HIGH,2026-01-07,GLOBEX,0.1145,NORMAL_LOW,-0.3304,NORMAL_LOW,2+,2026-01-07,GLOBEX,0.0000,5.2500,0.7500,-1.5000
3,HIGH,2026-06-18,GLOBEX,-0.5327,NORMAL_LOW,-0.3304,NORMAL_LOW,0,2026-06-22,GLOBEX,-12.0000,-19.5000,-57.5000,-66.0000
5,LOW,2026-07-02,GLOBEX,-0.5552,NORMAL_LOW,-0.3304,NORMAL_LOW,0,2026-07-02,GLOBEX,22.2500,2.5000,42.2500,48.0000
3,LOW,2026-05-21,GLOBEX,-0.5959,NORMAL_LOW,-0.3304,NORMAL_LOW,0,2026-05-21,GLOBEX,-1.7500,-4.7500,-5.5000,4.0000
3,LOW,2026-04-24,RTH,0.3055,NORMAL_LOW,-0.3304,NORMAL_LOW,0,2026-04-24,RTH,0.0000,7.5000,6.5000,21.5000
3,HIGH,2026-09-04,GLOBEX,-0.3534,NORMAL_LOW,-0.3303,NORMAL_LOW,0,2026-09-04,GLOBEX,-13.2500,7.7500,0.5000,-8.7500
5,LOW,2026-01-15,GLOBEX,0.0768,NORMAL_LOW,-0.3303,NORMAL_LOW,1,2026-01-16,RTH,-5.2500,29.7500,-31.2500,-104.5000
3,LOW,2025-11-27,GLOBEX,1.9173,HIGH,-0.3303,NORMAL_LOW,1,2025-11-27,GLOBEX,-1.7500,-1.0000,-3.2500,-1.7500
5,LOW,2026-09-03,GLOBEX,5.0856,HIGH,-0.3303,NORMAL_LOW,2+,2026-09-03,GLOBEX,-2.5000,-4.7500,0.7500,19.5000
3,HIGH,2026-01-26,GLOBEX,-0.2215,NORMAL_LOW,-0.3303,NORMAL_LOW,2+,2026-01-29,RTH,13.5000,73.5000,29.2500,60.0000
3,LOW,2026-05-05,RTH,-0.5727,NORMAL_LOW,-0.3303,NORMAL_LOW,1,2026-05-05,RTH,6.2500,1.0000,-6.2500,-10.2500
5,LOW,2026-01-18,GLOBEX,0.0080,NORMAL_LOW,-0.3303,NORMAL_LOW,0,2026-01-18,GLOBEX,-4.5000,-6.7500,-6.0000,-25.5000
5,LOW,2026-05-01,RTH,0.0508,NORMAL_LOW,-0.3303,NORMAL_LOW,2+,2026-05-01,RTH,0.0000,-8.2500,-29.7500,-14.0000
5,LOW,2026-05-21,GLOBEX,0.6338,HIGH,-0.3303,NORMAL_LOW,2+,2026-05-21,GLOBEX,-2.5000,-13.5000,-12.2500,-57.2500
3,LOW,2026-04-01,RTH,-0.4076,NORMAL_LOW,-0.3302,NORMAL_LOW,0,2026-04-01,RTH,-12.2500,-13.5000,-6.2500,-3.7500
3,HIGH,2026-07-06,GLOBEX,-0.9324,NORMAL_LOW,-0.3302,NORMAL_LOW,2+,2026-07-06,GLOBEX,-9.2500,-12.0000,-1.0000,17.7500
3,LOW,2025-12-29,GLOBEX,1.6581,HIGH,-0.3302,NORMAL_LOW,0,2025-12-29,GLOBEX,0.0000,4.0000,-58.7500,-44.0000
3,LOW,2026-07-31,RTH,0.1796,NORMAL_LOW,-0.3302,NORMAL_LOW,1,2026-07-31,GLOBEX,6.5000,38.5000,40.7500,18.0000
3,LOW,2026-07-02,GLOBEX,-0.2175,NORMAL_LOW,-0.3302,NORMAL_LOW,0,2026-07-02,GLOBEX,-0.5000,24.2500,12.2500,5.7500
3,LOW,2026-08-17,GLOBEX,-0.3909,NORMAL_LOW,-0.3302,NORMAL_LOW,2+,2026-08-17,GLOBEX,1.0000,3.5000,3.2500,7.7500
5,LOW,2026-05-08,GLOBEX,7.0347,HIGH,-0.3302,NORMAL_LOW,0,2026-05-12,RTH,30.5000,50.0000,26.2500,13.2500
5,LOW,2026-04-22,GLOBEX,1.4929,HIGH,-0.3301,NORMAL_LOW,2+,2026-04-22,GLOBEX,4.0000,-2.5000,-15.5000,-8.0000
5,LOW,2026-07-23,GLOBEX,-0.4076,NORMAL_LOW,-0.3301,NORMAL_LOW,0,2026-07-23,GLOBEX,-31.7500,-22.0000,-86.0000,-64.0000
3,LOW,2025-12-07,GLOBEX,-0.4804,NORMAL_LOW,-0.3301,NORMAL_LOW,0,2025-12-08,RTH,3.0000,0.0000,-5.7500,-18.7500
3,HIGH,2026-06-24,GLOBEX,-0.2265,NORMAL_LOW,-0.3301,NORMAL_LOW,2+,2026-06-24,GLOBEX,-17.0000,-13.5000,11.0000,-17.5000
3,HIGH,2026-08-11,GLOBEX,-0.3575,NORMAL_LOW,-0.3301,NORMAL_LOW,2+,2026-08-18,RTH,-42.7500,-43.5000,-75.0000,-52.5000
3,LOW,2026-08-06,GLOBEX,-0.4194,NORMAL_LOW,-0.3301,NORMAL_LOW,0,2026-08-06,GLOBEX,-1.0000,-8.0000,-24.5000,-22.7500
5,HIGH,2026-06-26,RTH,0.3809,NORMAL_LOW,-0.3301,NORMAL_LOW,1,2026-06-26,RTH,12.0000,58.5000,3.2500,-126.2500
5,LOW,2026-07-02,GLOBEX,0.7852,HIGH,-0.3301,NORMAL_LOW,0,2026-07-07,RTH,-18.0000,47.2500,-1.5000,-51.7500
5,HIGH,2026-01-28,GLOBEX,0.5252,HIGH,-0.3301,NORMAL_LOW,0,2026-01-28,GLOBEX,-2.5000,7.7500,3.2500,20.7500
3,HIGH,2025-11-28,RTH,-0.2111,NORMAL_LOW,-0.3300,NORMAL_LOW,2+,2025-12-01,RTH,17.5000,-3.0000,-3.2500,-2.2500
3,LOW,2026-06-24,RTH,-0.7861,NORMAL_LOW,-0.3300,NORMAL_LOW,1,2026-06-25,RTH,-168.2500,-122.0000,-371.5000,-179.7500
3,HIGH,2026-03-04,GLOBEX,0.2681,NORMAL_LOW,-0.3300,NORMAL_LOW,0,2026-03-05,GLOBEX,0.5000,20.7500,5.5000,48.7500
3,HIGH,2026-07-16,GLOBEX,-0.4760,NORMAL_LOW,-0.3300,NORMAL_LOW,1,2026-07-16,GLOBEX,22.2500,34.0000,8.2500,18.7500
3,HIGH,2026-07-30,GLOBEX,-0.1096,NORMAL_LOW,-0.3300,NORMAL_LOW,0,2026-07-30,GLOBEX,18.0000,14.2500,28.5000,-10.5000
3,LOW,2026-01-16,GLOBEX,-0.0501,NORMAL_LOW,-0.3300,NORMAL_LOW,2+,2026-01-16,GLOBEX,-8.7500,5.7500,18.0000,7.0000
5,LOW,2026-06-18,GLOBEX,-0.4958,NORMAL_LOW,-0.3300,NORMAL_LOW,0,2026-06-18,GLOBEX,9.2500,-13.0000,-9.0000,-2.2500
3,HIGH,2026-06-18,GLOBEX,0.1561,NORMAL_LOW,-0.3300,NORMAL_LOW,0,2026-06-18,GLOBEX,2.7500,-3.7500,-7.5000,2.7500
3,HIGH,2026-05-04,GLOBEX,-0.1815,NORMAL_LOW,-0.3299,NORMAL_LOW,0,2026-05-04,GLOBEX,-0.5000,-2.2500,4.7500,-31.7500
3,HIGH,2026-05-20,GLOBEX,0.2831,NORMAL_LOW,-0.3299,NORMAL_LOW,0,2026-06-05,RTH,35.2500,-7.2500,-18.2500,89.2500
3,HIGH,2026-08-21,GLOBEX,1.5115,HIGH,-0.3299,NORMAL_LOW,1,2026-08-21,RTH,-19.2500,-36.0000,-82.7500,-98.2500
3,HIGH,2026-02-02,GLOBEX,0.4598,NORMAL_LOW,-0.3299,NORMAL_LOW,1,2026-02-03,GLOBEX,-5.7500,-3.0000,-6.7500,1.7500
3,HIGH,2026-07-28,GLOBEX,-0.2889,NORMAL_LOW,-0.3299,NORMAL_LOW,0,2026-07-28,GLOBEX,11.5000,-7.2500,17.5000,-24.0000
5,HIGH,2026-07-09,GLOBEX,-0.8827,NORMAL_LOW,-0.3299,NORMAL_LOW,0,2026-07-09,GLOBEX,23.0000,19.7500,51.0000,87.7500
3,HIGH,2026-01-28,GLOBEX,0.1150,NORMAL_LOW,-0.3297,NORMAL_LOW,2+,2026-01-29,GLOBEX,4.5000,5.2500,8.2500,-0.7500
3,LOW,2026-08-20,RTH,-0.0651,NORMAL_LOW,-0.3297,NORMAL_LOW,2+,2026-08-20,RTH,2.2500,-13.2500,-19.0000,-46.7500
5,LOW,2026-06-30,GLOBEX,0.5049,NORMAL_LOW,-0.3296,NORMAL_LOW,1,2026-06-30,GLOBEX,36.2500,87.2500,218.7500,226.2500
3,HIGH,2026-04-01,RTH,0.0582,NORMAL_LOW,-0.3296,NORMAL_LOW,0,2026-04-01,RTH,-4.2500,23.2500,25.7500,9.2500
5,LOW,2025-11-28,RTH,-0.1995,NORMAL_LOW,-0.3296,NORMAL_LOW,2+,2025-11-30,GLOBEX,-20.2500,-16.7500,-38.7500,-40.2500
3,HIGH,2025-11-28,RTH,-0.1576,NORMAL_LOW,-0.3296,NORMAL_LOW,2+,2025-11-30,GLOBEX,8.5000,12.0000,15.7500,30.2500
3,HIGH,2026-06-02,GLOBEX,-0.4127,NORMAL_LOW,-0.3296,NORMAL_LOW,1,2026-06-02,GLOBEX,-4.2500,-3.5000,7.2500,9.7500
3,HIGH,2026-08-10,GLOBEX,-0.7659,NORMAL_LOW,-0.3296,NORMAL_LOW,1,2026-08-10,GLOBEX,-3.2500,-4.0000,-11.7500,-22.0000
