date,type,direction,baseline_pnl,adx_pnl
2025-09-17,OR5_HIGH_SHORT,SHORT,78,78
2025-09-17,IB_HIGH_SHORT,SHORT,78,78
2025-09-17,PD_HIGH_SHORT,SHORT,118,118
2025-09-17,IB_BEARISH,SHORT,167,167
2025-09-17,OPEN_TEST_DRIVE_SHORT,SHORT,206,206
2025-09-17,VWAP_MAGNET_LONG,LONG,-62,-62
2025-09-17,STOP_SWEEP_SHORT,SHORT,88,88
2025-09-17,STOP_SWEEP_SHORT,SHORT,58,58
2025-09-18,PD_VAL_SHORT,SHORT,78,78
2025-09-18,PD_CLOSE_SHORT,SHORT,78,78
2025-09-18,FLOOR_PIVOT_SHORT,SHORT,78,78
2025-09-18,OR5_HIGH_SHORT,SHORT,78,78
2025-09-18,DAILY_OPEN_LONG,LONG,78,78
2025-09-18,OR5_LOW_LONG,LONG,78,78
2025-09-18,PD_LOW_LONG,LONG,118,118
2025-09-18,PD_POC_SHORT,SHORT,-182,-182
2025-09-18,PD_VAH_SHORT,SHORT,78,78
2025-09-18,PD_HIGH_SHORT,SHORT,78,78
2025-09-18,FLOOR_R1_SHORT,SHORT,78,78
2025-09-18,IB_HIGH_LONG,LONG,-60,-60
2025-09-18,IB_BULLISH,LONG,184.5,184.5
2025-09-18,OPEN_TEST_DRIVE_SHORT,SHORT,-181.3249999999971,-181.3249999999971
2025-09-18,VWAP_MAGNET_SHORT,SHORT,-62,-62
2025-09-18,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-09-18,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-09-30,PD_POC_LONG,LONG,78,78
2025-09-30,PD_VAL_LONG,LONG,78,78
2025-09-30,OR5_LOW_LONG,LONG,78,78
2025-09-30,FLOOR_S1_SHORT,SHORT,78,78
2025-09-30,OR5_HIGH_SHORT,SHORT,118,118
2025-09-30,DAILY_OPEN_SHORT,SHORT,118,118
2025-09-30,PD_LOW_LONG,LONG,118,118
2025-09-30,IB_HIGH_SHORT,SHORT,118,118
2025-09-30,PD_VAH_SHORT,SHORT,78,78
2025-09-30,FLOOR_PIVOT_SHORT,SHORT,78,78
2025-09-30,IB_LOW_LONG,LONG,78,78
2025-09-30,PD_HIGH_SHORT,SHORT,-2,-2
2025-09-30,PD_CLOSE_SHORT,SHORT,-2,-2
2025-09-30,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-77.5,-77.5
2025-09-30,VALUE_AREA_RESPONSIVE_LONG,LONG,29,29
2025-09-30,TRT_LONG,LONG,37.5,37.5
2025-09-30,VWAP_MAGNET_SHORT,SHORT,-2,-2
2025-09-30,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-09-30,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-10-01,FLOOR_S1_SHORT,SHORT,118,118
2025-10-01,OR5_HIGH_SHORT,SHORT,118,118
2025-10-01,PD_IB_HIGH_SHORT,SHORT,118,118
2025-10-01,PD_IB_MID_LONG,LONG,78,78
2025-10-01,PD_OR_MID_LONG,LONG,78,78
2025-10-01,PD_LOW_LONG,LONG,118,118
2025-10-01,OR5_LOW_LONG,LONG,118,118
2025-10-01,DAILY_OPEN_LONG,LONG,118,118
2025-10-01,MONTHLY_OPEN_LONG,LONG,118,118
2025-10-01,PD_VAL_SHORT,SHORT,-182,-182
2025-10-01,PD_POC_SHORT,SHORT,-182,-182
2025-10-01,FLOOR_PIVOT_SHORT,SHORT,-182,-182
2025-10-01,PD_CLOSE_SHORT,SHORT,-16,-16
2025-10-01,PD_VAH_SHORT,SHORT,5,5
2025-10-01,PD_HIGH_SHORT,SHORT,5,5
2025-10-01,IB_BEARISH,SHORT,-130.3000000000029,-130.3000000000029
2025-10-01,VWAP_MAGNET_SHORT,SHORT,-62,-62
2025-10-01,STOP_SWEEP_LONG,LONG,-32,-32
2025-10-01,STOP_SWEEP_LONG,LONG,-32,-32
2025-10-02,PD_CLOSE_LONG,LONG,-182,-182
2025-10-02,OR5_LOW_LONG,LONG,-182,-182
2025-10-02,PD_VAH_LONG,LONG,-182,-182
2025-10-02,FLOOR_PIVOT_LONG,LONG,-182,-182
2025-10-02,PD_POC_LONG,LONG,78,78
2025-10-02,FLOOR_S1_LONG,LONG,78,78
2025-10-02,IB_LOW_LONG,LONG,78,78
2025-10-02,PD_VAL_LONG,LONG,118,198
2025-10-02,PD_LOW_LONG,LONG,118,198
2025-10-02,IB_BEARISH,SHORT,116.5,116.5
2025-10-02,STOP_SWEEP_SHORT,SHORT,88,88
2025-10-02,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-10-03,PD_VAH_LONG,LONG,78,78
2025-10-03,PD_OR_MID_LONG,LONG,78,78
2025-10-03,FLOOR_R1_LONG,LONG,78,78
2025-10-03,OR5_LOW_LONG,LONG,78,78
2025-10-03,DAILY_OPEN_LONG,LONG,78,78
2025-10-03,PD_IB_HIGH_LONG,LONG,-182,-182
2025-10-03,OR5_HIGH_LONG,LONG,-182,-182
2025-10-03,PD_HIGH_SHORT,SHORT,118,118
2025-10-03,PD_IB_MID_LONG,LONG,78,78
2025-10-03,IB_LOW_SHORT,SHORT,78,78
2025-10-03,IB_HIGH_SHORT,SHORT,78,78
2025-10-03,FLOOR_PIVOT_LONG,LONG,78,78
2025-10-03,2D_POC_LONG,LONG,78,78
2025-10-03,PD2_VAH_LONG,LONG,78,78
2025-10-03,PD_IB_LOW_LONG,LONG,78,78
2025-10-03,PD_POC_LONG,LONG,-182,-182
2025-10-03,PD_VAL_LONG,LONG,-182,-182
2025-10-03,PD_CLOSE_LONG,LONG,-8.5,-8.5
2025-10-03,PD_LOW_LONG,LONG,118,118
2025-10-03,IB_BEARISH,SHORT,174.5,174.5
2025-10-03,OPEN_TEST_DRIVE_SHORT,SHORT,-77.22499999999854,-77.22499999999854
2025-10-03,OPEN_TEST_DRIVE_LONG,LONG,-67,-67
2025-10-03,TRT_LONG,LONG,-72.37999999999738,-72.37999999999738
2025-10-03,VWAP_MAGNET_LONG,LONG,-62,-62
2025-10-03,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-10-03,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-10-06,PD_CLOSE_LONG,LONG,-122,-122
2025-10-06,FLOOR_PIVOT_LONG,LONG,-122,-122
2025-10-06,OR5_HIGH_LONG,LONG,-122,-122
2025-10-06,DAILY_OPEN_LONG,LONG,-122,-122
2025-10-06,WEEKLY_OPEN_LONG,LONG,-122,-122
2025-10-06,PD_POC_LONG,LONG,58,58
2025-10-06,PD_VAL_LONG,LONG,58,58
2025-10-06,PD_IB_HIGH_LONG,LONG,58,58
2025-10-06,PD_OR_MID_LONG,LONG,58,58
2025-10-06,OR5_LOW_LONG,LONG,58,58
2025-10-06,PW_HIGH_LONG,LONG,58,58
2025-10-06,PD_LOW_LONG,LONG,88,88
2025-10-06,PD_IB_MID_LONG,LONG,88,88
2025-10-06,FLOOR_S1_LONG,LONG,88,88
2025-10-06,IB_LOW_LONG,LONG,58,58
2025-10-06,IB_HIGH_SHORT,SHORT,-122,-122
2025-10-06,PD_VAH_SHORT,SHORT,58,58
2025-10-06,PD_HIGH_SHORT,SHORT,58,58
2025-10-06,FLOOR_R1_SHORT,SHORT,58,58
2025-10-06,IB_BEARISH,SHORT,-84.94000000000233,-84.94000000000233
2025-10-06,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-69.5,-69.5
2025-10-06,VALUE_AREA_RESPONSIVE_LONG,LONG,-46,-46
2025-10-06,TRT_LONG,LONG,56.5,56.5
2025-10-06,STOP_SWEEP_LONG,LONG,-32,-32
2025-10-06,STOP_SWEEP_SHORT,SHORT,58,58
2025-10-07,OR5_HIGH_SHORT,SHORT,78,78
2025-10-07,DAILY_OPEN_SHORT,SHORT,78,78
2025-10-07,PD_HIGH_SHORT,SHORT,78,78
2025-10-07,OR5_LOW_LONG,LONG,-182,-182
2025-10-07,IB_LOW_LONG,LONG,-182,-182
2025-10-07,PD_IB_HIGH_LONG,LONG,-182,-182
2025-10-07,FLOOR_R1_LONG,LONG,-182,-182
2025-10-07,PD_OR_MID_LONG,LONG,-182,-182
2025-10-07,PW_HIGH_LONG,LONG,-182,-182
2025-10-07,PD_IB_MID_LONG,LONG,-182,-182
2025-10-07,2D_POC_LONG,LONG,-182,-182
2025-10-07,PD2_VAH_LONG,LONG,-182,-182
2025-10-07,PD_VAH_LONG,LONG,-182,-182
2025-10-07,PD_IB_LOW_LONG,LONG,-182,-182
2025-10-07,FLOOR_PIVOT_LONG,LONG,-182,-182
2025-10-07,PD_CLOSE_LONG,LONG,78,78
2025-10-07,PD_POC_LONG,LONG,78,78
2025-10-07,PD2_VAL_LONG,LONG,78,78
2025-10-07,PD_VAL_LONG,LONG,118,50
2025-10-07,PD_LOW_LONG,LONG,118,50
2025-10-07,IB_BULLISH,LONG,-61,-61
2025-10-07,TRT_SHORT,SHORT,450,450
2025-10-07,VWAP_MAGNET_LONG,LONG,-62,-62
2025-10-07,STOP_SWEEP_LONG,LONG,-32,-32
2025-10-07,STOP_SWEEP_SHORT,SHORT,58,58
2025-10-08,OR5_HIGH_SHORT,SHORT,-182,-182
2025-10-08,PD2_VAL_SHORT,SHORT,-182,-182
2025-10-08,FLOOR_S1_SHORT,SHORT,-182,-182
2025-10-08,PW_HIGH_SHORT,SHORT,-182,-182
2025-10-08,PD_VAL_SHORT,SHORT,-182,-182
2025-10-08,PD_IB_LOW_SHORT,SHORT,-182,-182
2025-10-08,2D_POC_SHORT,SHORT,-182,-182
2025-10-08,PD_OR_MID_SHORT,SHORT,-182,-182
2025-10-08,PD2_VAH_SHORT,SHORT,-182,-182
2025-10-08,IB_HIGH_LONG,LONG,78,78
2025-10-08,PD_IB_MID_SHORT,SHORT,-182,-182
2025-10-08,PD_IB_HIGH_SHORT,SHORT,-162,-162
2025-10-08,FLOOR_PIVOT_SHORT,SHORT,-162,-162
2025-10-08,PD_POC_SHORT,SHORT,-142.5,-142.5
2025-10-08,PD_CLOSE_SHORT,SHORT,-31,-31
2025-10-08,PD_VAH_SHORT,SHORT,-17.5,-17.5
2025-10-08,PD_HIGH_SHORT,SHORT,-17.5,-17.5
2025-10-08,IB_BULLISH,LONG,291.5,291.5
2025-10-08,VWAP_MAGNET_SHORT,SHORT,-44,-44
2025-10-08,STOP_SWEEP_LONG,LONG,-32,-32
2025-10-08,STOP_SWEEP_LONG,LONG,88,88
2025-10-10,PD_HIGH_SHORT,SHORT,78,78
2025-10-10,OR5_HIGH_SHORT,SHORT,78,78
2025-10-10,OR5_LOW_LONG,LONG,-182,-182
2025-10-10,DAILY_OPEN_LONG,LONG,-182,-182
2025-10-10,PD_IB_HIGH_LONG,LONG,-182,-182
2025-10-10,2D_POC_LONG,LONG,-182,-182
2025-10-10,PD_IB_LOW_LONG,LONG,-182,-182
2025-10-10,FLOOR_R1_LONG,LONG,-182,-182
2025-10-10,PD2_VAL_LONG,LONG,118,118
2025-10-10,PD_VAH_LONG,LONG,-182,-182
2025-10-10,MONTHLY_OPEN_LONG,LONG,-182,-182
2025-10-10,10D_IB_MID_LONG,LONG,-182,-182
2025-10-10,FLOOR_PIVOT_LONG,LONG,78,78
2025-10-10,PW_LOW_LONG,LONG,78,78
2025-10-10,PD_POC_LONG,LONG,-182,-182
2025-10-10,PD_VAL_LONG,LONG,3.5,3.5
2025-10-10,PD_LOW_LONG,LONG,3.5,3.5
2025-10-10,PD_CLOSE_LONG,LONG,3.5,3.5
2025-10-10,TRT_SHORT,SHORT,1786.5,1786.5
2025-10-10,VWAP_MAGNET_LONG,LONG,-62,-62
2025-10-10,STOP_SWEEP_LONG,LONG,58,58
2025-10-10,STOP_SWEEP_SHORT,SHORT,88,88
2025-10-13,PD_LOW_LONG,LONG,58,58
2025-10-13,MONTHLY_OPEN_LONG,LONG,58,58
2025-10-13,PD_VAL_SHORT,SHORT,-122,-122
2025-10-13,DAILY_OPEN_SHORT,SHORT,-122,-122
2025-10-13,WEEKLY_OPEN_SHORT,SHORT,-122,-122
2025-10-13,FLOOR_S1_SHORT,SHORT,-122,-122
2025-10-13,OR5_LOW_SHORT,SHORT,-122,-122
2025-10-13,2D_POC_SHORT,SHORT,-122,-122
2025-10-13,OR5_HIGH_SHORT,SHORT,-122,-122
2025-10-13,FLOOR_PIVOT_SHORT,SHORT,58,58
2025-10-13,PD_POC_SHORT,SHORT,58,58
2025-10-13,10D_IB_MID_SHORT,SHORT,58,58
2025-10-13,IB_LOW_LONG,LONG,88,88
2025-10-13,IB_HIGH_SHORT,SHORT,-122,-122
2025-10-13,PD_CLOSE_SHORT,SHORT,58,58
2025-10-13,PD_VAH_SHORT,SHORT,88,88
2025-10-13,PD_HIGH_SHORT,SHORT,88,88
2025-10-13,OPEN_TEST_DRIVE_SHORT,SHORT,-234.8000000000029,-234.8000000000029
2025-10-13,VALUE_AREA_RESPONSIVE_LONG,LONG,-21,-21
2025-10-13,TRT_LONG,LONG,-166,-166
2025-10-13,STOP_SWEEP_SHORT,SHORT,88,88
2025-10-13,STOP_SWEEP_SHORT,SHORT,88,88
2025-10-15,OR5_HIGH_SHORT,SHORT,118,118
2025-10-15,DAILY_OPEN_SHORT,SHORT,118,118
2025-10-15,10D_IB_MID_SHORT,SHORT,118,118
2025-10-15,OR5_LOW_LONG,LONG,78,78
2025-10-15,PD_VAL_LONG,LONG,118,118
2025-10-15,PD_CLOSE_LONG,LONG,118,118
2025-10-15,FLOOR_PIVOT_LONG,LONG,118,118
2025-10-15,PD2_VAH_LONG,LONG,118,118
2025-10-15,PD_POC_SHORT,SHORT,78,78
2025-10-15,PD_VAH_SHORT,SHORT,78,78
2025-10-15,PD_HIGH_SHORT,SHORT,78,78
2025-10-15,5D_OR_MID_LONG,LONG,-182,-182
2025-10-15,IB_HIGH_LONG,LONG,-182,-182
2025-10-15,PD_IB_HIGH_LONG,LONG,118,118
2025-10-15,IB_LOW_LONG,LONG,118,118
2025-10-15,2D_POC_LONG,LONG,-182,-182
2025-10-15,PD_OR_MID_LONG,LONG,-182,-182
2025-10-15,PD_IB_MID_LONG,LONG,-182,-182
2025-10-15,PD_IB_LOW_LONG,LONG,78,78
2025-10-15,MONTHLY_OPEN_LONG,LONG,78,78
2025-10-15,PD_LOW_LONG,LONG,118,438
2025-10-15,FLOOR_S1_LONG,LONG,118,438
2025-10-15,VALUE_AREA_RESPONSIVE_SHORT,SHORT,406,406
2025-10-15,VALUE_AREA_RESPONSIVE_LONG,LONG,385,385
2025-10-15,TRT_LONG,LONG,208.5,208.5
2025-10-15,VWAP_MAGNET_LONG,LONG,-62,-62
2025-10-15,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-10-15,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-10-16,PD_POC_SHORT,SHORT,78,78
2025-10-16,5D_OR_MID_SHORT,SHORT,78,78
2025-10-16,OR5_LOW_LONG,LONG,78,78
2025-10-16,DAILY_OPEN_LONG,LONG,78,78
2025-10-16,10D_IB_MID_LONG,LONG,78,78
2025-10-16,OR5_HIGH_SHORT,SHORT,78,78
2025-10-16,PD_VAH_SHORT,SHORT,118,118
2025-10-16,FLOOR_R1_SHORT,SHORT,118,118
2025-10-16,PD_IB_HIGH_LONG,LONG,118,118
2025-10-16,IB_HIGH_SHORT,SHORT,78,78
2025-10-16,PD_HIGH_SHORT,SHORT,78,78
2025-10-16,IB_LOW_LONG,LONG,-182,-182
2025-10-16,PD_OR_MID_LONG,LONG,-182,-182
2025-10-16,PD2_VAH_LONG,LONG,-182,-182
2025-10-16,PD_IB_MID_LONG,LONG,-182,-182
2025-10-16,PD_IB_LOW_LONG,LONG,-182,-182
2025-10-16,2D_POC_LONG,LONG,-182,-182
2025-10-16,FLOOR_PIVOT_LONG,LONG,-182,-182
2025-10-16,PD_CLOSE_LONG,LONG,78,78
2025-10-16,PD2_VAL_LONG,LONG,78,78
2025-10-16,PD_VAL_LONG,LONG,118,358
2025-10-16,MONTHLY_OPEN_LONG,LONG,118,358
2025-10-16,PD_LOW_LONG,LONG,118,358
2025-10-16,IB_BEARISH,SHORT,-140.04000000000087,-140.04000000000087
2025-10-16,OPEN_TEST_DRIVE_SHORT,SHORT,-137.6999999999971,-137.6999999999971
2025-10-16,VALUE_AREA_RESPONSIVE_SHORT,SHORT,140.5,140.5
2025-10-16,TRT_LONG,LONG,-185,-185
2025-10-16,VWAP_MAGNET_LONG,LONG,-62,-62
2025-10-16,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-10-16,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-10-20,M1_VAH_LONG,LONG,88,88
2025-10-20,PD_VAL_SHORT,SHORT,-122,-122
2025-10-20,FLOOR_PIVOT_SHORT,SHORT,-122,-122
2025-10-20,PD_POC_SHORT,SHORT,-13.5,-13.5
2025-10-20,PD_CLOSE_SHORT,SHORT,-13.5,-13.5
2025-10-20,PD_VAH_SHORT,SHORT,58,58
2025-10-20,PD_HIGH_SHORT,SHORT,58,58
2025-10-20,IB_BULLISH,LONG,246,246
2025-10-20,STOP_SWEEP_LONG,LONG,58,58
2025-10-20,STOP_SWEEP_LONG,LONG,58,58
2025-10-23,5D_OR_MID_SHORT,SHORT,-182,-182
2025-10-23,FLOOR_S1_SHORT,SHORT,-182,-182
2025-10-23,10D_IB_MID_SHORT,SHORT,-182,-182
2025-10-23,PD2_VAH_SHORT,SHORT,-182,-182
2025-10-23,PD_VAL_SHORT,SHORT,78,78
2025-10-23,PD_IB_LOW_SHORT,SHORT,78,78
2025-10-23,PD_OR_MID_SHORT,SHORT,78,78
2025-10-23,PW_HIGH_SHORT,SHORT,78,78
2025-10-23,PD_IB_MID_SHORT,SHORT,78,78
2025-10-23,FLOOR_PIVOT_SHORT,SHORT,78,78
2025-10-23,IB_HIGH_SHORT,SHORT,78,78
2025-10-23,M1_VAH_SHORT,SHORT,78,78
2025-10-23,PD_IB_HIGH_SHORT,SHORT,-62.5,-62.5
2025-10-23,PD_CLOSE_SHORT,SHORT,-25,-25
2025-10-23,PD_POC_SHORT,SHORT,42,42
2025-10-23,PD_VAH_SHORT,SHORT,42,42
2025-10-23,PD_HIGH_SHORT,SHORT,42,42
2025-10-23,IB_BULLISH,LONG,278,278
2025-10-23,STOP_SWEEP_LONG,LONG,88,88
2025-10-23,STOP_SWEEP_LONG,LONG,58,58
2025-10-27,PD_LOW_LONG,LONG,58,58
2025-10-27,OR5_LOW_LONG,LONG,58,58
2025-10-27,OR5_HIGH_SHORT,SHORT,-122,-122
2025-10-27,DAILY_OPEN_SHORT,SHORT,-122,-122
2025-10-27,WEEKLY_OPEN_SHORT,SHORT,-122,-122
2025-10-27,FLOOR_S1_SHORT,SHORT,58,58
2025-10-27,PD_VAL_SHORT,SHORT,58,58
2025-10-27,IB_HIGH_SHORT,SHORT,-122,-122
2025-10-27,PD_POC_SHORT,SHORT,-122,-122
2025-10-27,FLOOR_PIVOT_SHORT,SHORT,-122,-122
2025-10-27,PD_VAH_SHORT,SHORT,-28.5,-28.5
2025-10-27,PD_CLOSE_SHORT,SHORT,-28.5,-28.5
2025-10-27,PD_HIGH_SHORT,SHORT,-19,-19
2025-10-27,IB_BULLISH,LONG,222,222
2025-10-27,TRT_SHORT,SHORT,-99,-99
2025-10-27,STOP_SWEEP_LONG,LONG,-32,-32
2025-10-27,STOP_SWEEP_LONG,LONG,-32,-32
2025-10-28,PD_POC_SHORT,SHORT,118,118
2025-10-28,PD_VAL_SHORT,SHORT,118,118
2025-10-28,OR5_HIGH_SHORT,SHORT,118,118
2025-10-28,OR5_LOW_SHORT,SHORT,118,118
2025-10-28,DAILY_OPEN_SHORT,SHORT,118,118
2025-10-28,FLOOR_S1_LONG,LONG,78,78
2025-10-28,IB_LOW_LONG,LONG,78,78
2025-10-28,PD_LOW_LONG,LONG,78,78
2025-10-28,IB_HIGH_SHORT,SHORT,-182,-182
2025-10-28,FLOOR_PIVOT_SHORT,SHORT,-182,-182
2025-10-28,PD_CLOSE_SHORT,SHORT,-24,-24
2025-10-28,PD_VAH_SHORT,SHORT,78,78
2025-10-28,PD_HIGH_SHORT,SHORT,78,78
2025-10-28,IB_BULLISH,LONG,-65,-65
2025-10-28,OPEN_TEST_DRIVE_SHORT,SHORT,-0.5,-0.5
2025-10-28,VALUE_AREA_RESPONSIVE_LONG,LONG,43,43
2025-10-28,STOP_SWEEP_SHORT,SHORT,58,58
2025-10-28,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-10-30,PD_VAL_LONG,LONG,78,78
2025-10-30,FLOOR_PIVOT_LONG,LONG,78,78
2025-10-30,PD2_VAH_LONG,LONG,78,78
2025-10-30,PD_POC_SHORT,SHORT,-182,-182
2025-10-30,PD_IB_LOW_SHORT,SHORT,-182,-182
2025-10-30,PD_IB_HIGH_SHORT,SHORT,-182,-182
2025-10-30,PD_OR_MID_SHORT,SHORT,-182,-182
2025-10-30,FLOOR_R1_SHORT,SHORT,-182,-182
2025-10-30,OR5_HIGH_SHORT,SHORT,-182,-182
2025-10-30,DAILY_OPEN_SHORT,SHORT,-182,-182
2025-10-30,PD_VAH_SHORT,SHORT,118,118
2025-10-30,PD_HIGH_SHORT,SHORT,118,118
2025-10-30,OR5_LOW_LONG,LONG,-182,-182
2025-10-30,PD_IB_MID_LONG,LONG,78,78
2025-10-30,IB_LOW_LONG,LONG,78,78
2025-10-30,M1_VAH_LONG,LONG,-98,-98
2025-10-30,2D_POC_LONG,LONG,-98,-98
2025-10-30,PD_LOW_LONG,LONG,-20.5,-20.5
2025-10-30,PD_CLOSE_LONG,LONG,-20.5,-20.5
2025-10-30,PD2_VAL_LONG,LONG,-20.5,-20.5
2025-10-30,IB_BULLISH,LONG,-440.5,-440.5
2025-10-30,VALUE_AREA_RESPONSIVE_SHORT,SHORT,273.5,273.5
2025-10-30,VALUE_AREA_RESPONSIVE_LONG,LONG,-18.5,-18.5
2025-10-30,TRT_LONG,LONG,147,147
2025-10-30,STOP_SWEEP_SHORT,SHORT,88,88
2025-10-30,STOP_SWEEP_SHORT,SHORT,88,88
2025-10-31,OR5_LOW_LONG,LONG,-182,-182
2025-10-31,PD_IB_HIGH_LONG,LONG,-182,-182
2025-10-31,PD_VAH_LONG,LONG,78,78
2025-10-31,PD_POC_LONG,LONG,78,78
2025-10-31,PD_OR_MID_LONG,LONG,78,78
2025-10-31,M1_VAH_LONG,LONG,118,118
2025-10-31,PD2_VAL_LONG,LONG,118,118
2025-10-31,FLOOR_R1_SHORT,SHORT,78,78
2025-10-31,IB_LOW_LONG,LONG,118,118
2025-10-31,PD_IB_MID_LONG,LONG,-182,-182
2025-10-31,PD_CLOSE_LONG,LONG,-182,-182
2025-10-31,FLOOR_PIVOT_LONG,LONG,-182,-182
2025-10-31,2D_POC_LONG,LONG,-182,-182
2025-10-31,PD_VAL_LONG,LONG,78,78
2025-10-31,PD_IB_LOW_LONG,LONG,78,78
2025-10-31,PD_LOW_LONG,LONG,78,78
2025-10-31,FLOOR_S1_LONG,LONG,78,78
2025-10-31,IB_BEARISH,SHORT,252.5,252.5
2025-10-31,VWAP_MAGNET_LONG,LONG,58,98
2025-10-31,STOP_SWEEP_SHORT,SHORT,88,88
2025-10-31,STOP_SWEEP_SHORT,SHORT,58,58
2025-11-03,PD_IB_HIGH_LONG,LONG,-122,-122
2025-11-03,PD_OR_MID_LONG,LONG,-122,-122
2025-11-03,PD2_VAH_LONG,LONG,-122,-122
2025-11-03,PD_IB_MID_LONG,LONG,-122,-122
2025-11-03,PD_VAH_LONG,LONG,-122,-122
2025-11-03,FLOOR_PIVOT_LONG,LONG,-122,-122
2025-11-03,PD_POC_LONG,LONG,-122,-122
2025-11-03,M1_VAH_LONG,LONG,-122,-122
2025-11-03,PD_CLOSE_LONG,LONG,-122,-122
2025-11-03,PD_IB_LOW_LONG,LONG,-122,-122
2025-11-03,PM_VAH_LONG,LONG,-122,-122
2025-11-03,2D_POC_LONG,LONG,-122,-122
2025-11-03,PD_VAL_LONG,LONG,88,88
2025-11-03,PD_LOW_LONG,LONG,88,88
2025-11-03,IB_LOW_SHORT,SHORT,58,58
2025-11-03,IB_BEARISH,SHORT,202,202
2025-11-03,OPEN_TEST_DRIVE_SHORT,SHORT,388.5,388.5
2025-11-03,STOP_SWEEP_SHORT,SHORT,88,88
2025-11-03,STOP_SWEEP_SHORT,SHORT,88,88
2025-11-04,FLOOR_PIVOT_LONG,LONG,118,118
2025-11-04,OR5_LOW_LONG,LONG,118,118
2025-11-04,DAILY_OPEN_SHORT,SHORT,-182,-182
2025-11-04,OR5_HIGH_SHORT,SHORT,-182,-182
2025-11-04,PD_VAH_SHORT,SHORT,-182,-182
2025-11-04,PW_LOW_SHORT,SHORT,78,78
2025-11-04,PD_HIGH_SHORT,SHORT,118,118
2025-11-04,IB_HIGH_LONG,LONG,-182,-182
2025-11-04,FLOOR_R1_LONG,LONG,-182,-182
2025-11-04,IB_LOW_LONG,LONG,118,118
2025-11-04,PD_POC_LONG,LONG,78,78
2025-11-04,PD_CLOSE_LONG,LONG,78,78
2025-11-04,PD_VAL_LONG,LONG,32.5,32.5
2025-11-04,PD_LOW_LONG,LONG,32.5,32.5
2025-11-04,10D_IB_MID_LONG,LONG,62,62
2025-11-04,IB_BULLISH,LONG,-443,-443
2025-11-04,OPEN_TEST_DRIVE_LONG,LONG,81.25,81.25
2025-11-04,VALUE_AREA_RESPONSIVE_SHORT,SHORT,-52,-52
2025-11-04,BRACKET_BREAKOUT_SHORT,SHORT,-185,-185
2025-11-04,VWAP_MAGNET_LONG,LONG,58,58
2025-11-04,STOP_SWEEP_SHORT,SHORT,-32,-32
2025-11-04,STOP_SWEEP_LONG,LONG,88,88
2025-11-06,OR5_HIGH_SHORT,SHORT,78,78
2025-11-06,OR5_LOW_SHORT,SHORT,78,78
2025-11-06,DAILY_OPEN_SHORT,SHORT,78,78
2025-11-06,10D_IB_MID_SHORT,SHORT,78,78
2025-11-06,PD_HIGH_SHORT,SHORT,118,118
2025-11-06,PD_IB_LOW_SHORT,SHORT,118,118
2025-11-06,FLOOR_R1_LONG,LONG,-182,-182
2025-11-06,PD_VAH_LONG,LONG,78,78
2025-11-06,FLOOR_PIVOT_LONG,LONG,-182,-182
2025-11-06,PD_POC_LONG,LONG,78,78
2025-11-06,PD_CLOSE_LONG,LONG,78,78
2025-11-06,PD_VAL_LONG,LONG,78,78
2025-11-06,PD_LOW_LONG,LONG,78,78
2025-11-06,IB_BEARISH,SHORT,498,498
2025-11-06,OPEN_TEST_DRIVE_SHORT,SHORT,807.5,807.5
2025-11-06,OPEN_TEST_DRIVE_LONG,LONG,-154,-154
2025-11-06,TRT_LONG,LONG,-82.5,-82.5
2025-11-06,BRACKET_BREAKOUT_SHORT,SHORT,575.5,575.5
2025-11-06,VWAP_MAGNET_LONG,LONG,-62,-62
2025-11-06,STOP_SWEEP_LONG,LONG,-32,-32
2025-11-06,STOP_SWEEP_LONG,LONG,-32,-32
2025-11-07,PD_VAH_SHORT,SHORT,118,118
2025-11-07,FLOOR_PIVOT_SHORT,SHORT,118,118
2025-11-07,PD_POC_LONG,LONG,118,118
2025-11-07,OR5_LOW_SHORT,SHORT,118,118
2025-11-07,IB_LOW_LONG,LONG,-182,-182
2025-11-07,FLOOR_S1_LONG,LONG,-182,-182
2025-11-07,PM_VAL_LONG,LONG,78,78
2025-11-07,PD_VAL_LONG,LONG,78,78
2025-11-07,PD_LOW_LONG,LONG,78,78
2025-11-07,DAILY_OPEN_SHORT,SHORT,-182,-182
2025-11-07,OR5_HIGH_SHORT,SHORT,78,78
2025-11-07,IB_HIGH_SHORT,SHORT,78,78
2025-11-07,PD_HIGH_SHORT,SHORT,-20.5,-20.5
2025-11-07,PD_CLOSE_SHORT,SHORT,-20.5,-20.5
